feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
Z08.0 - Follow-up examination after surgery for malignant neoplasm,C0582103,Medical Examination,"Medical Examination. An appraisal or evaluation of a patient's condition by a clinician that is based on a physical exam, medical history, and the patient's account of symptoms.",0,0.221,0.0,1.0,0.1,0.0,0.5973,-0.0,0.0005,Z08.0 - Follow-up examination after surgery for malignant neoplasm,-0.02,-0.02,2,14,0.04
Z08.0 - Follow-up examination after surgery for malignant neoplasm,C4321457,Examination,Examination. A formal or careful inspection of an object or subject.,0,0.212,0.0,1.0,0.1,0.0,0.5973,-0.0,0.0005,Z08.0 - Follow-up examination after surgery for malignant neoplasm,-0.02,-0.02,99,20,inf
Z08.0 - Follow-up examination after surgery for malignant neoplasm,C0038894,Surgery specialty,Surgery specialty. The branch of medical science that treats disease or injury by operative procedures.,0,0.344,0.0,1.0,0.1,0.0,0.5973,-0.0,0.0005,Z08.0 - Follow-up examination after surgery for malignant neoplasm,-0.02,-0.02,99,12,inf
Z08.0 - Follow-up examination after surgery for malignant neoplasm,C0038895,Surgical aspects,"Surgical aspects. Used for operative procedures on organs, regions, or tissues in the treatment of diseases, including tissue section by lasers. It excludes transplantation, for which ""transplantation"" is used.",0,0.442,0.0,1.0,0.1,0.0,0.5973,-0.0,0.0005,Z08.0 - Follow-up examination after surgery for malignant neoplasm,-0.02,-0.02,99,0,0.0
Z08.0 - Follow-up examination after surgery for malignant neoplasm,C0006826,Malignant Neoplasms,"Malignant Neoplasms. A tumor composed of atypical neoplastic, often pleomorphic cells that invade other tissues. Malignant neoplasms often metastasize to distant anatomic sites and may recur after excision. The most common malignant neoplasms are carcinomas, Hodgkin and non-Hodgkin lymphomas, leukemias, melanomas, and sarcomas.",0,0.339,0.0,1.0,0.1,0.0,0.5973,-0.0,0.0005,Z08.0 - Follow-up examination after surgery for malignant neoplasm,-0.02,-0.02,2,2,0.0
Z08.0 - Follow-up examination after surgery for malignant neoplasm,C1306459,Primary malignant neoplasm,Primary malignant neoplasm. A malignant tumor at the original site of growth.,0,0.403,0.0,1.0,0.1,0.0,0.5973,-0.0,0.0005,Z08.0 - Follow-up examination after surgery for malignant neoplasm,-0.02,-0.02,2,14,0.05
Acute appendicitis,C0003615,Appendicitis,"Appendicitis. Acute inflammation of the APPENDIX. Acute appendicitis is classified as simple, gangrenous, or perforated.",0,0.91,0.0,0.0,0.0,0.0001,0.5873,-0.001,0.0,Acute appendicitis,0.05,0.05,2,11,0.02
Acute appendicitis,C0085693,Acute appendicitis NOS (disorder),Acute appendicitis NOS (disorder). ,0,0.962,0.0,0.0,0.0,0.0001,0.5873,-0.001,0.0,Acute appendicitis,0.05,0.05,2,27,0.07
Blood in stool,C0005767,Blood,Blood. The body fluid that circulates in the vascular system (BLOOD VESSELS). Whole blood includes PLASMA and BLOOD CELLS.,0,0.297,0.0,0.0,0.0,0.0001,0.5753,0.004,0.0,Blood in stool,-0.07,-0.07,2,0,0.0
Blood in stool,C0005768,In Blood,"In Blood. Used for the presence or analysis of substances in the blood; also for examination of, or changes in, the blood in disease states. It excludes serodiagnosis, for which the subheading ""diagnosis"" is used, and serology, for which ""immunology"" is used.",0,0.311,0.0,0.0,0.0,0.0001,0.5753,0.004,0.0,Blood in stool,-0.07,-0.07,2,0,0.0
Blood in stool,C0229664,peripheral blood,"peripheral blood. A liquid tissue; its major function is to transport oxygen throughout the body. It also supplies the tissues with nutrients, removes waste products, and contains various components of the immune system defending the body against infection. Several hormones also travel in the blood.",0,0.348,0.0,0.0,0.0,0.0001,0.5753,0.004,0.0,Blood in stool,-0.07,-0.07,2,21,0.01
Blood in stool,C0015733,Feces,"Feces. Excrement from the INTESTINES, containing unabsorbed solids, waste products, secretions, and BACTERIA of the DIGESTIVE SYSTEM.",0,0.508,0.0,0.0,0.0,0.0001,0.5753,0.004,0.0,Blood in stool,-0.07,-0.07,2,13,0.01
Blood in stool,C0183622,Stool seat,"Stool seat. Furniture typically consisting of a single seat without back or arms, usually designed for healthcare personnel use while performing an examination or other clinical procedure (e.g., surgical, dental, anesthesiology) include armrests and/or a backrest. Most stools are movable, and many include casters. Note: In definitions commonly found in dictionaries, a chair is a seat with a back that may include arms or not, and a stool is a seat without a back or arms; but it is a common practice in medical furniture literature to use a chair when the furniture is designed for patient use and a stool for furniture typically used by the healthcare personnel (I.e., physicians, nurses, dentists), regardless of whether it has a backrest or arms. This convention has been used consistently in the development of all the stool and chair terms. Some stools are designed specifically for use in magnetic resonance imaging [MRI] environments, i.e., MRI-compatible adjustable stools, and are made from nonmagnetic materials so that they can be safely used in an MRI suite.",0,0.298,0.0,0.0,0.0,0.0001,0.5753,0.004,0.0,Blood in stool,-0.07,-0.07,2,11,1.0
Open wounds of extremities,C0332798,Open wound,Open wound. ,0,0.678,0.0,0.0,0.0,0.0001,0.5647,0.002,0.0009,Open wounds of extremities,0.04,0.04,2,0,0.0
Open wounds of extremities,C0015385,Limb structure,"Limb structure. The farthest or outermost projections of the body, such as the HAND and FOOT.",0,0.541,0.0,0.0,0.0,0.0001,0.5647,0.002,0.0009,Open wounds of extremities,0.04,0.04,2,24,0.01
Open wounds of extremities,C0278454,All extremities,All extremities. ,0,0.461,0.0,0.0,0.0,0.0001,0.5647,0.002,0.0009,Open wounds of extremities,0.04,0.04,99,15,inf
Potassium in urine result flag infrequent,C0032821,potassium,"potassium. An element in the alkali group of metals with an atomic symbol K, atomic number 19, and atomic weight 39.10. It is the chief cation in the intracellular fluid of muscle and other cells. Potassium ion is a strong electrolyte that plays a significant role in the regulation of fluid volume and maintenance of the WATER-ELECTROLYTE BALANCE.",0,0.501,0.0,0.0,0.0,0.0,0.5637,-0.001,0.0,Potassium in urine result flag_infrequent_,-0.0,-0.0,2,13,0.01
Potassium in urine result flag infrequent,C0162800,Dietary Potassium,Dietary Potassium. Potassium or potassium compounds used in foods or as foods.,0,0.49,0.0,0.0,0.0,0.0,0.5637,-0.001,0.0,Potassium in urine result flag_infrequent_,-0.0,-0.0,2,21,0.78
Potassium in urine result flag infrequent,C0304475,Potassium supplement,Potassium supplement. ,0,0.453,0.0,0.0,0.0,0.0,0.5637,-0.001,0.0,Potassium in urine result flag_infrequent_,-0.0,-0.0,2,12,0.6
Potassium in urine result flag infrequent,C0042036,Urine,"Urine. Liquid by-product of excretion produced in the kidneys, temporarily stored in the bladder until discharge through the URETHRA.",0,0.439,0.0,0.0,0.0,0.0,0.5637,-0.001,0.0,Potassium in urine result flag_infrequent_,-0.0,-0.0,2,19,0.0
Potassium in urine result flag infrequent,C0042037,In Urine,"In Urine. Used for the presence or analysis of substances in the urine, and also for the examination of, or changes in, the urine in disease.",0,0.259,0.0,0.0,0.0,0.0,0.5637,-0.001,0.0,Potassium in urine result flag_infrequent_,-0.0,-0.0,99,0,0.0
"K64.9 - Haemorrhoids, unspecified",C0019112,Hemorrhoids,"Hemorrhoids. Swollen veins in the lower part of the RECTUM or ANUS. Hemorrhoids can be inside the anus (internal), under the skin around the anus (external), or protruding from inside to outside of the anus. People with hemorrhoids may or may not exhibit symptoms which include bleeding, itching, and pain.",0,0.352,0.0,0.0,0.0,0.0002,0.5562,0.003,0.0,"K64.9 - Haemorrhoids, unspecified",-0.07,-0.07,2,7,0.02
Inflammation of eyelids,C0021368,Inflammation,"Inflammation. A pathological process characterized by injury or destruction of tissues caused by a variety of cytologic and chemical reactions. It is usually manifested by typical signs of pain, heat, redness, swelling, and loss of function.",0,0.377,0.0,0.0,0.0,0.0,0.5551,0.001,0.0005,Inflammation of eyelids,0.16,0.16,2,0,0.0
Inflammation of eyelids,C0015426,Eyelid structure,Eyelid structure. Each of the upper and lower folds of SKIN which cover the EYE when closed.,0,0.584,0.0,0.0,0.0,0.0,0.5551,0.001,0.0005,Inflammation of eyelids,0.16,0.16,2,30,0.07
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Insulin",C0008377,cholesterol,"cholesterol. The principal sterol of all higher animals, distributed in body tissues, especially the brain and spinal cord, and in animal fats and oils.",0,0.286,0.0,0.0,0.0,0.0,0.5427,0.001,0.0007,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Insulin",0.02,0.06,2,12,0.0
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Insulin",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.252,0.0,0.0,0.0,0.0,0.5427,0.001,0.0007,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Insulin",0.02,0.06,2,21,0.03
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Insulin",C0011847,Diabetes,Diabetes. ,0,0.493,0.0,0.0,0.0,0.0,0.5427,0.001,0.0007,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Insulin",0.02,0.06,2,13,0.0
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Insulin",C0011849,Diabetes Mellitus,Diabetes Mellitus. A heterogeneous group of disorders characterized by HYPERGLYCEMIA and GLUCOSE INTOLERANCE.,0,0.543,0.0,0.0,0.0,0.0,0.5427,0.001,0.0007,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Insulin",0.02,0.06,2,24,0.01
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Insulin",C0362046,Prediabetes syndrome,"Prediabetes syndrome. The time period before the development of symptomatic diabetes. For example, certain risk factors can be observed in subjects who subsequently develop INSULIN RESISTANCE as in type 2 diabetes (DIABETES MELLITUS, TYPE 2).",0,0.345,0.0,0.0,0.0,0.0,0.5427,0.001,0.0007,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Insulin",0.02,0.06,2,1,0.01
Diabetes diagnosed by doctor,C0011847,Diabetes,Diabetes. ,0,0.745,0.0,0.0,0.0,0.0,0.5403,0.001,0.0003,Diabetes diagnosed by doctor_None,0.12,0.14,2,13,0.0
Diabetes diagnosed by doctor,C0011849,Diabetes Mellitus,Diabetes Mellitus. A heterogeneous group of disorders characterized by HYPERGLYCEMIA and GLUCOSE INTOLERANCE.,0,0.664,0.0,0.0,0.0,0.0,0.5403,0.001,0.0003,Diabetes diagnosed by doctor_None,0.12,0.14,2,24,0.01
Diabetes diagnosed by doctor,C0362046,Prediabetes syndrome,"Prediabetes syndrome. The time period before the development of symptomatic diabetes. For example, certain risk factors can be observed in subjects who subsequently develop INSULIN RESISTANCE as in type 2 diabetes (DIABETES MELLITUS, TYPE 2).",0,0.484,0.0,0.0,0.0,0.0,0.5403,0.001,0.0003,Diabetes diagnosed by doctor_None,0.12,0.14,2,1,0.01
Single episode of probable major depression,C0011570,Mental Depression,Mental Depression. Depressive states usually of moderate intensity in contrast with MAJOR DEPRESSIVE DISORDER present in neurotic and psychotic disorders.,0,0.457,0.0,0.0,0.0,0.0,0.5342,0.001,0.0001,Single episode of probable major depression_Yes,-0.05,-0.05,2,20,0.06
Single episode of probable major depression,C0011581,Depressive disorder,Depressive disorder. An affective disorder manifested by either a dysphoric mood or loss of interest or pleasure in usual activities. The mood disturbance is prominent and relatively persistent.,0,0.53,0.0,0.0,0.0,0.0,0.5342,0.001,0.0001,Single episode of probable major depression_Yes,-0.05,-0.05,2,0,0.0
Single episode of probable major depression,C0344315,Depressed mood,"Depressed mood. An emotional state characterized by feelings of sadness, emptiness, and/or tearfulness.",0,0.391,0.0,0.0,0.0,0.0,0.5342,0.001,0.0001,Single episode of probable major depression_Yes,-0.05,-0.05,2,21,0.01
Z09.9 - Follow-up examination after unspecified treatment for other conditions,C0589120,Follow-up status,Follow-up status. ,0,0.623,0.0,1.0,0.1,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,2,12,4.0
Z09.9 - Follow-up examination after unspecified treatment for other conditions,C1522577,follow-up,follow-up. The process by which information about the health status of an individual is obtained after a study has officially closed; an activity that continues something that has already begun or that repeats something that has already been done.,0,0.624,0.0,1.0,0.1,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,2,0,0.0
Z09.9 - Follow-up examination after unspecified treatment for other conditions,C3899107,Follow-Up Care,"Follow-Up Care. Any clinical attention received following a diagnosis or treatment, with the specific purpose of monitoring that specific diagnosis or treatment.",0,0.689,0.0,1.0,0.1,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,2,19,0.48
Z09.9 - Follow-up examination after unspecified treatment for other conditions,C0031809,Physical Examination,Physical Examination. Systematic and thorough inspection of the patient for physical signs of disease or abnormality.,0,0.294,0.0,1.0,0.1,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,2,6,0.0
Z09.9 - Follow-up examination after unspecified treatment for other conditions,C0582103,Medical Examination,"Medical Examination. An appraisal or evaluation of a patient's condition by a clinician that is based on a physical exam, medical history, and the patient's account of symptoms.",0,0.316,0.0,1.0,0.1,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,2,14,0.04
Z09.9 - Follow-up examination after unspecified treatment for other conditions,C4321457,Examination,Examination. A formal or careful inspection of an object or subject.,0,0.234,0.0,1.0,0.1,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,99,20,inf
Z09.9 - Follow-up examination after unspecified treatment for other conditions,C0039798,therapeutic aspects,"therapeutic aspects. Used with diseases for therapeutic interventions except drug therapy, diet therapy, radiotherapy, and surgery, for which specific subheadings exist. The concept is also used for articles and books dealing with multiple therapies.",0,0.336,0.0,1.0,0.1,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,99,20,inf
Z09.9 - Follow-up examination after unspecified treatment for other conditions,C1522326,Treating,"Treating. Subject to a process with the aim of readying for some purpose, improving, or remedying a condition.",0,0.356,0.0,1.0,0.1,0.0,0.5289,0.001,0.0,Z09.9 - Follow-up examination after unspecified treatment for other conditions,0.1,0.1,99,1,inf
Pyelonephritis,C0034186,Pyelonephritis,Pyelonephritis. Inflammation of the KIDNEY involving the renal parenchyma (the NEPHRONS); KIDNEY PELVIS; and KIDNEY CALICES. It is characterized by ABDOMINAL PAIN; FEVER; NAUSEA; VOMITING; and occasionally DIARRHEA.,0,0.821,0.0,0.0,0.0,0.0004,0.5278,0.004,0.0006,Pyelonephritis,0.11,0.11,2,19,0.04
Unstable angina (intermediate coronary syndrome),C0002965,"Angina, Unstable","Angina, Unstable. Precordial pain at rest, which may precede a MYOCARDIAL INFARCTION.",0,0.755,0.0,0.0,0.0,0.0006,0.5207,-0.0,0.0001,Unstable angina (intermediate coronary syndrome),-0.03,-0.03,2,0,0.0
Cancer of urinary organs (incl. kidney and bladder),C0260312,urinary organs,urinary organs. ,0,0.635,0.0,0.0,0.0,0.0004,0.5064,0.004,0.0003,Cancer of urinary organs (incl. kidney and bladder),-0.01,-0.01,2,0,0.0
Cancer of urinary organs (incl. kidney and bladder),C0022646,Kidney,Kidney. Body organ that filters blood for the secretion of URINE and that regulates ion concentrations.,0,0.517,0.0,0.0,0.0,0.0004,0.5064,0.004,0.0003,Cancer of urinary organs (incl. kidney and bladder),-0.01,-0.01,2,10,0.0
Cancer of urinary organs (incl. kidney and bladder),C0227665,Both kidneys,Both kidneys. ,0,0.467,0.0,0.0,0.0,0.0004,0.5064,0.004,0.0003,Cancer of urinary organs (incl. kidney and bladder),-0.01,-0.01,2,6,0.06
Cancer of urinary organs (incl. kidney and bladder),C0203408,Echography of kidney,Echography of kidney. The use of ultrasound to image the kidney.,0,0.318,0.0,0.0,0.0,0.0004,0.5064,0.004,0.0003,Cancer of urinary organs (incl. kidney and bladder),-0.01,-0.01,2,0,0.0
Cancer of urinary organs (incl. kidney and bladder),C0005682,Urinary Bladder,"Urinary Bladder. A musculomembranous sac along the URINARY TRACT. URINE flows from the KIDNEYS into the bladder via the ureters (URETER), and is held there until URINATION.",0,0.564,0.0,0.0,0.0,0.0004,0.5064,0.004,0.0003,Cancer of urinary organs (incl. kidney and bladder),-0.01,-0.01,2,29,0.01
Cancer of urinary organs (incl. kidney and bladder),C0005684,Malignant neoplasm of urinary bladder,Malignant neoplasm of urinary bladder. A primary or metastatic malignant neoplasm involving the bladder.,0,0.823,0.0,0.0,0.0,0.0004,0.5064,0.004,0.0003,Cancer of urinary organs (incl. kidney and bladder),-0.01,-0.01,2,21,0.01
Acetone,C0001002,acetone,acetone. A colorless liquid used as a solvent and an antiseptic. It is one of the ketone bodies produced during ketoacidosis.,0,0.864,0.0,0.0,0.0,0.0063,0.506,-0.001,0.0,Acetone,0.04,0.05,2,15,0.02
Reflux esophagitis,C0014869,Peptic Esophagitis,Peptic Esophagitis. INFLAMMATION of the ESOPHAGUS that is caused by the reflux of GASTRIC JUICE with contents of the STOMACH and DUODENUM.,0,0.785,0.0,0.0,0.0,0.0088,0.4964,0.0,0.0004,Reflux esophagitis,0.11,0.11,2,0,0.0
Reflux esophagitis,C0677659,Gastro-esophageal reflux disease with esophagitis,Gastro-esophageal reflux disease with esophagitis. ,0,0.902,0.0,0.0,0.0,0.0088,0.4964,0.0,0.0004,Reflux esophagitis,0.11,0.11,99,5,inf
Regional enteritis,C0010346,Crohn Disease,"Crohn Disease. A chronic transmural inflammation that may involve any part of the DIGESTIVE TRACT from MOUTH to ANUS, mostly found in the ILEUM, the CECUM, and the COLON. In Crohn disease, the inflammation, extending through the intestinal wall from the MUCOSA to the serosa, is characteristically asymmetric and segmental. Epithelioid GRANULOMAS may be seen in some patients.",0,0.663,0.0,0.0,0.0,0.0001,0.4932,0.002,0.0001,Regional enteritis,0.17,0.17,2,22,0.01
Regional enteritis,C0156146,Crohn's disease of small intestine,Crohn's disease of small intestine. Crohn's disease affecting the small intestine.,0,0.728,0.0,0.0,0.0,0.0001,0.4932,0.002,0.0001,Regional enteritis,0.17,0.17,2,0,0.0
Regional enteritis,C0678202,Regional enteritis,Regional enteritis. ,0,0.981,0.0,0.0,0.0,0.0001,0.4932,0.002,0.0001,Regional enteritis,0.17,0.17,2,16,0.28
Chest pain or discomfort,C0008031,Chest Pain,"Chest Pain. Pressure, burning, or numbness in the chest.",0,0.894,0.0,0.0,0.0,0.0,0.4898,0.001,0.0,Chest pain or discomfort_None,0.06,0.06,2,1,0.0
Chest pain or discomfort,C2364135,Discomfort,"Discomfort. A feeling of mental or physical uneasiness, pain, or distress.",0,0.498,0.0,0.0,0.0,0.0,0.4898,0.001,0.0,Chest pain or discomfort_None,0.06,0.06,2,16,0.04
Stricture and stenosis of esophagus,C1261287,Stenosis,Stenosis. The condition of an anatomical structure's being constricted beyond normal dimensions.,0,0.47,0.0,0.0,0.0,0.0001,0.4864,0.003,0.0001,Stricture and stenosis of esophagus,0.01,0.01,2,15,0.01
Stricture and stenosis of esophagus,C0678234,Stenosis Morphology,Stenosis Morphology. ,0,0.516,0.0,0.0,0.0,0.0001,0.4864,0.003,0.0001,Stricture and stenosis of esophagus,0.01,0.01,99,11,inf
Stricture and stenosis of esophagus,C0014876,Esophagus,Esophagus. The muscular membranous segment between the PHARYNX and the STOMACH in the UPPER GASTROINTESTINAL TRACT.,0,0.534,0.0,0.0,0.0,0.0001,0.4864,0.003,0.0001,Stricture and stenosis of esophagus,0.01,0.01,2,0,0.0
Stricture and stenosis of esophagus,C4266613,Chest>Esophagus,Chest>Esophagus. ,0,0.44,0.0,0.0,0.0,0.0001,0.4864,0.003,0.0001,Stricture and stenosis of esophagus,0.01,0.01,99,0,0.0
Stricture and stenosis of esophagus,C0545823,Esophago-esophageal,Esophago-esophageal. ,0,0.522,0.0,0.0,0.0,0.0001,0.4864,0.003,0.0001,Stricture and stenosis of esophagus,0.01,0.01,3,28,14.0
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C0008377,cholesterol,"cholesterol. The principal sterol of all higher animals, distributed in body tissues, especially the brain and spinal cord, and in animal fats and oils.",0,0.274,0.0,0.0,0.0,0.0,0.4848,0.001,0.0006,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.1,0.12,2,12,0.0
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.269,0.0,0.0,0.0,0.0,0.4848,0.001,0.0006,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.1,0.12,2,21,0.03
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C0005823,Blood Pressure,Blood Pressure. PRESSURE of the BLOOD on the ARTERIES and other BLOOD VESSELS.,0,0.265,0.0,0.0,0.0,0.0,0.4848,0.001,0.0006,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.1,0.12,2,18,0.01
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C0005824,Blood pressure determination,Blood pressure determination. Techniques used for measuring BLOOD PRESSURE.,0,0.178,0.0,0.0,0.0,0.0,0.4848,0.001,0.0006,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.1,0.12,2,3,0.06
"Medication for cholesterol, blood pressure or diabetes Prefer not to answer",C1271104,Blood pressure finding,Blood pressure finding. A test result that reports the diastolic and systolic pressure of the blood.,0,0.204,0.0,0.0,0.0,0.0,0.4848,0.001,0.0006,"Medication for cholesterol, blood pressure or diabetes_Prefer not to answer",0.1,0.12,2,3,0.12
Chronic sinusitis,C0149516,Chronic sinusitis,"Chronic sinusitis. Inflammation of the paranasal sinuses that typically lasts beyond eight weeks. It is caused by infections, allergies, and the presence of sinus polyps or deviated septum. Signs and symptoms include headache, nasal discharge, swelling in the face, dizziness, and breathing difficulties.",0,0.877,0.0,0.0,0.0,0.0004,0.4832,-0.001,0.0008,Chronic sinusitis,0.16,0.17,2,0,0.0
"M10.99 - Gout, unspecified (Site unspecified)",C0018099,Gout,"Gout. Metabolic disorder characterized by recurrent acute arthritis, hyperuricemia and deposition of sodium urate in and around the joints, sometimes with formation of URIC ACID calculi.",0,0.508,0.0,0.0,0.0,0.0001,0.4803,-0.001,0.0007,"M10.99 - Gout, unspecified (Site unspecified)",0.13,0.16,2,11,0.01
"M10.99 - Gout, unspecified (Site unspecified)",C0205370,Unspecified,Unspecified. Not stated explicitly or in detail.,0,0.227,0.0,0.0,0.0,0.0001,0.4803,-0.001,0.0007,"M10.99 - Gout, unspecified (Site unspecified)",0.13,0.16,99,0,0.0
"M10.99 - Gout, unspecified (Site unspecified)",C1519812,Unspecified Anatomic Sites,Unspecified Anatomic Sites. Research that isn't focused on a specific site.,0,0.2,0.0,0.0,0.0,0.0001,0.4803,-0.001,0.0007,"M10.99 - Gout, unspecified (Site unspecified)",0.13,0.16,3,15,1.88
Hematuria,C0018965,Hematuria,Hematuria. Presence of blood in the urine.,0,0.912,0.0,0.0,0.0,0.0022,0.4782,0.003,0.0006,Hematuria,-0.02,-0.02,2,5,0.01
Alcohol intake frequency.,C0001948,Alcohol consumption,"Alcohol consumption. Behaviors associated with the ingesting of ALCOHOLIC BEVERAGES, including social drinking.",0,0.715,0.0,0.0,0.0,0.0,0.4657,0.001,0.0,Alcohol intake frequency._None,-0.01,0.08,2,15,0.02
Hot drink temperature,C0459797,Hot drink,Hot drink. ,0,0.841,0.0,0.0,0.0,0.0,0.4657,0.001,0.0006,Hot drink temperature_None,-0.01,0.01,99,0,0.0
Hot drink temperature,C0005903,Body Temperature,Body Temperature. The measure of the level of heat of a human or animal.,0,0.53,0.0,0.0,0.0,0.0,0.4657,0.001,0.0006,Hot drink temperature_None,-0.01,0.01,2,6,0.04
Hot drink temperature,C0039476,Temperature,Temperature. The property of objects that determines the direction of heat flow when they are placed in direct thermal contact. The temperature is the energy of microscopic motions (vibrational and translational) of the particles of atoms.,0,0.537,0.0,0.0,0.0,0.0,0.4657,0.001,0.0006,Hot drink temperature_None,-0.01,0.01,3,13,0.1
Hot drink temperature,C0886414,Body temperature measurement,Body temperature measurement. The result of the measurement of the body temperature.,0,0.475,0.0,0.0,0.0,0.0,0.4657,0.001,0.0006,Hot drink temperature_None,-0.01,0.01,2,2,0.12
"Medication for cholesterol, blood pressure or diabetes Insulin",C0008377,cholesterol,"cholesterol. The principal sterol of all higher animals, distributed in body tissues, especially the brain and spinal cord, and in animal fats and oils.",0,0.461,0.0,0.0,0.0,0.0,0.4636,-0.001,0.0,"Medication for cholesterol, blood pressure or diabetes_Insulin",0.04,0.15,2,12,0.0
"Medication for cholesterol, blood pressure or diabetes Insulin",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.454,0.0,0.0,0.0,0.0,0.4636,-0.001,0.0,"Medication for cholesterol, blood pressure or diabetes_Insulin",0.04,0.15,2,21,0.03
"Medication for cholesterol, blood pressure or diabetes Insulin",C0005823,Blood Pressure,Blood Pressure. PRESSURE of the BLOOD on the ARTERIES and other BLOOD VESSELS.,0,0.325,0.0,0.0,0.0,0.0,0.4636,-0.001,0.0,"Medication for cholesterol, blood pressure or diabetes_Insulin",0.04,0.15,2,18,0.01
"Medication for cholesterol, blood pressure or diabetes Insulin",C0005824,Blood pressure determination,Blood pressure determination. Techniques used for measuring BLOOD PRESSURE.,0,0.304,0.0,0.0,0.0,0.0,0.4636,-0.001,0.0,"Medication for cholesterol, blood pressure or diabetes_Insulin",0.04,0.15,2,3,0.06
"Medication for cholesterol, blood pressure or diabetes Insulin",C1271104,Blood pressure finding,Blood pressure finding. A test result that reports the diastolic and systolic pressure of the blood.,0,0.289,0.0,0.0,0.0,0.0,0.4636,-0.001,0.0,"Medication for cholesterol, blood pressure or diabetes_Insulin",0.04,0.15,2,3,0.12
"Medication for cholesterol, blood pressure or diabetes Insulin",C0011847,Diabetes,Diabetes. ,0,0.48,0.0,0.0,0.0,0.0,0.4636,-0.001,0.0,"Medication for cholesterol, blood pressure or diabetes_Insulin",0.04,0.15,2,13,0.0
"Medication for cholesterol, blood pressure or diabetes Insulin",C0011849,Diabetes Mellitus,Diabetes Mellitus. A heterogeneous group of disorders characterized by HYPERGLYCEMIA and GLUCOSE INTOLERANCE.,0,0.532,0.0,0.0,0.0,0.0,0.4636,-0.001,0.0,"Medication for cholesterol, blood pressure or diabetes_Insulin",0.04,0.15,2,24,0.01
"Medication for cholesterol, blood pressure or diabetes Insulin",C0362046,Prediabetes syndrome,"Prediabetes syndrome. The time period before the development of symptomatic diabetes. For example, certain risk factors can be observed in subjects who subsequently develop INSULIN RESISTANCE as in type 2 diabetes (DIABETES MELLITUS, TYPE 2).",0,0.371,0.0,0.0,0.0,0.0,0.4636,-0.001,0.0,"Medication for cholesterol, blood pressure or diabetes_Insulin",0.04,0.15,2,1,0.01
Gout,C0018099,Gout,"Gout. Metabolic disorder characterized by recurrent acute arthritis, hyperuricemia and deposition of sodium urate in and around the joints, sometimes with formation of URIC ACID calculi.",0,0.708,0.0,0.0,0.0,0.0001,0.4617,0.004,0.0,Gout,0.19,0.28,2,11,0.01
