feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,F.Split-Lift (y==1),F.Split-Support,F.Split-Feature Split,sim_score_target_feat,sim_score_target_cui,shortest_path_length
hypertension,C1696708,Prehypertension,"Prehypertension. Blood pressure levels that are between normotension and hypertension. Individuals with prehypertension are at a higher risk for developing cardiovascular diseases. Generally, prehypertension is defined as SYSTOLIC PRESSURE of 131-139 mm Hg and/or DIASTOLIC PRESSURE of 81-89 when the optimal is 120/80 mm Hg. For diabetics and other metabolism diseases the prehypertension is around 110-129/70-79 mm Hg.",0,0.622,0.0,1.0,0.3,0.0021,0.0,0.084,0.0034,"Non-cancer illness code, self-reported | Array 0__hypertension",1.36,29822,"Non-cancer illness code, self-reported | Array 0__hypertension >= 0.61",0.1,0.13,2
Cancer of bronchus; lung,C0007121,Bronchogenic Carcinoma,Bronchogenic Carcinoma. Malignant neoplasm arising from the epithelium of the BRONCHI. It represents a large group of epithelial lung malignancies which can be divided into two clinical groups: SMALL CELL LUNG CANCER and NON-SMALL-CELL LUNG CARCINOMA.,0,0.815,0.0,0.0,0.0,0.002,0.426,0.005,0.0004,Cancer of bronchus; lung,1.0,90707,-0.09 <= Cancer of bronchus; lung < 0.51,0.16,0.16,2
Cancer of bronchus; lung,C0024109,Lung,Lung. Either of the pair of organs occupying the cavity of the thorax that effect the aeration of the blood.,0,0.427,0.0,0.0,0.0,0.002,0.426,0.005,0.0004,Cancer of bronchus; lung,1.0,90707,-0.09 <= Cancer of bronchus; lung < 0.51,0.16,0.16,2
Cancer of bronchus; lung,C4037972,Chest>Lung,Chest>Lung. ,0,0.447,0.0,0.0,0.0,0.002,0.426,0.005,0.0004,Cancer of bronchus; lung,1.0,90707,-0.09 <= Cancer of bronchus; lung < 0.51,0.16,0.16,99
Alanine,C0001898,alanine,"alanine. A non-essential amino acid that occurs in high levels in its free state in plasma. It is produced from pyruvate by transamination. It is involved in sugar and acid metabolism, increases IMMUNITY, and provides energy for muscle tissue, BRAIN, and the CENTRAL NERVOUS SYSTEM.",0,0.775,0.0,0.0,0.0,0.002,0.0,0.025,0.1066,Alanine,1.4,1058,Alanine >= 3.10,0.02,0.02,2
Concentration of Very Large VLDL Particles,C0023825,Very low density lipoprotein,"Very low density lipoprotein. A class of lipoproteins of very light (0.93-1.006 g/ml) large size (30-80 nm) particles with a core composed mainly of TRIGLYCERIDES and a surface monolayer of PHOSPHOLIPIDS and CHOLESTEROL into which are imbedded the apolipoproteins B, E, and C. VLDL facilitates the transport of endogenously made triglycerides to extrahepatic tissues. As triglycerides and Apo C are removed, VLDL is converted to INTERMEDIATE-DENSITY LIPOPROTEINS, then to LOW-DENSITY LIPOPROTEINS from which cholesterol is delivered to the extrahepatic tissues.",0,0.631,0.0,0.0,0.0,0.0019,0.0,0.029,0.0705,Concentration of Very Large VLDL Particles,1.4,2817,2.10 <= Concentration of Very Large VLDL Particles < 5.40,-0.02,0.07,2
Concentration of Very Large VLDL Particles,C0597177,Particle,Particle. An object with finite mass and size parameters.,0,0.246,0.0,0.0,0.0,0.0019,0.0,0.029,0.0705,Concentration of Very Large VLDL Particles,1.4,2817,2.10 <= Concentration of Very Large VLDL Particles < 5.40,-0.02,0.07,2
Hemorrhage or hematoma complicating a procedure,C0029163,Oral Hemorrhage,"Oral Hemorrhage. Bleeding from the blood vessels of the mouth, which may occur as a result of injuries to the mouth, accidents in oral surgery, or diseases of the gums.",0,0.325,0.0,2.0,0.3,0.0018,0.0031,-0.004,0.0002,Hemorrhage or hematoma complicating a procedure,1.24,938,0.28 <= Hemorrhage or hematoma complicating a procedure < 9.30,0.05,0.05,2
Hemorrhage or hematoma complicating a procedure,C0426747,Bleeding from anus,Bleeding from anus. Bleeding originating from the anal area.,0,0.419,0.0,2.0,0.3,0.0018,0.0031,-0.004,0.0002,Hemorrhage or hematoma complicating a procedure,1.24,938,0.28 <= Hemorrhage or hematoma complicating a procedure < 9.30,0.05,0.05,2
Hemorrhage or hematoma complicating a procedure,C0018944,Hematoma,"Hematoma. A collection of blood outside the BLOOD VESSELS. Hematoma can be localized in an organ, space, or tissue.",0,0.568,0.0,2.0,0.3,0.0018,0.0031,-0.004,0.0002,Hemorrhage or hematoma complicating a procedure,1.24,938,0.28 <= Hemorrhage or hematoma complicating a procedure < 9.30,0.05,0.05,2
Hemorrhage or hematoma complicating a procedure,C1522701,Complicating,Complicating. Making more complex or intricate.,0,0.17,0.0,2.0,0.3,0.0018,0.0031,-0.004,0.0002,Hemorrhage or hematoma complicating a procedure,1.24,938,0.28 <= Hemorrhage or hematoma complicating a procedure < 9.30,0.05,0.05,99
Acetate,C0000975,acetate,"acetate. Salt or ester form of acetic acid. Acetate is the most common building block for biosynthesis, such as fatty acids.",0,0.788,0.0,0.0,0.0,0.0017,0.0,-0.004,0.1028,Acetate,1.0,86320,Acetate < 0.15,-0.04,-0.04,2
"dietary changes in the last 5 years Yes, because of other reasons",C0392747,Changing,Changing. The act of alteration or modification; changed or altered in form or character.,0,0.283,0.0,0.0,0.0,0.0017,0.0065,-0.009,0.0,"Major dietary changes in the last 5 years_Yes, because of other reasons",1.02,67117,"Major dietary changes in the last 5 years_Yes, because of other reasons < 0.50",0.17,0.17,99
"dietary changes in the last 5 years Yes, because of other reasons",C0443172,Changed status,Changed status. ,0,0.271,0.0,0.0,0.0,0.0017,0.0065,-0.009,0.0,"Major dietary changes in the last 5 years_Yes, because of other reasons",1.02,67117,"Major dietary changes in the last 5 years_Yes, because of other reasons < 0.50",0.17,0.17,99
Unspecified monoarthritis,C0205370,Unspecified,Unspecified. Not stated explicitly or in detail.,0,0.253,0.0,0.0,0.0,0.0016,0.0105,-0.007,0.0004,Unspecified monoarthritis,1.36,1483,Unspecified monoarthritis < -2.60,0.21,0.21,99
Unspecified monoarthritis,C0158026,Monoarthritis,Monoarthritis. ,0,0.957,0.0,0.0,0.0,0.0016,0.0105,-0.007,0.0004,Unspecified monoarthritis,1.36,1483,Unspecified monoarthritis < -2.60,0.21,0.21,2
Gastritis and duodenitis,C0017152,Gastritis,"Gastritis. Inflammation of the GASTRIC MUCOSA, a lesion observed in a number of unrelated disorders.",0,0.733,0.0,0.0,0.0,0.0015,0.2051,0.008,0.0004,Gastritis and duodenitis,1.27,2228,0.49 <= Gastritis and duodenitis < 4.60,0.34,0.34,2
Gastritis and duodenitis,C0013298,Duodenitis,"Duodenitis. Inflammation of the DUODENUM section of the small intestine (INTESTINE, SMALL). Erosive duodenitis may cause bleeding in the UPPER GI TRACT and PEPTIC ULCER.",0,0.746,0.0,0.0,0.0,0.0015,0.2051,0.008,0.0004,Gastritis and duodenitis,1.27,2228,0.49 <= Gastritis and duodenitis < 4.60,0.34,0.34,2
Gastritis and duodenitis,C1522057,Acute Enteritis of the Mouse Intestinal Tract,Acute Enteritis of the Mouse Intestinal Tract. ,0,0.499,0.0,0.0,0.0,0.0015,0.2051,0.008,0.0004,Gastritis and duodenitis,1.27,2228,0.49 <= Gastritis and duodenitis < 4.60,0.34,0.34,2
Other tests,C0683443,tests and testing,tests and testing. ,0,0.78,0.0,1.0,0.5,0.0013,0.0115,-0.012,0.0004,Other tests,1.01,88080,-2.40 <= Other tests < 0.10,0.1,0.12,2
M54.56 - Low back pain (Lumbar region),C0024031,Low Back Pain,"Low Back Pain. Acute or chronic pain in the lumbar or sacral regions, which may be associated with musculo-ligamentous SPRAINS AND STRAINS; INTERVERTEBRAL DISK DISPLACEMENT; and other conditions.",0,0.463,0.0,0.0,0.0,0.0013,0.0004,0.012,0.0002,M54.56 - Low back pain (Lumbar region),1.0,91086,-17.00 <= M54.56 - Low back pain (Lumbar region) < 0.75,0.05,0.05,2
M54.56 - Low back pain (Lumbar region),C0024090,Lumbar Region,Lumbar Region. The region of the spine below the ribs and above the hipbones.,0,0.515,0.0,0.0,0.0,0.0013,0.0004,0.012,0.0002,M54.56 - Low back pain (Lumbar region),1.0,91086,-17.00 <= M54.56 - Low back pain (Lumbar region) < 0.75,0.05,0.05,2
Other mental disorder,C0004936,Mental disorders,"Mental disorders. Psychiatric illness or diseases manifested by breakdowns in the adaptational process expressed primarily as abnormalities of thought, feeling, and behavior producing either distress or impairment of function.",0,0.636,0.0,0.0,0.0,0.0013,0.3083,-0.0,0.0003,Other mental disorder,1.26,1240,-3.30 <= Other mental disorder < -2.20,0.13,0.2,2
Other mental disorder,C0033975,Psychotic Disorders,"Psychotic Disorders. Disorders in which there is a loss of ego boundaries or a gross impairment in reality testing with delusions or prominent hallucinations. (From DSM-IV, 1994)",0,0.491,0.0,0.0,0.0,0.0013,0.3083,-0.0,0.0003,Other mental disorder,1.26,1240,-3.30 <= Other mental disorder < -2.20,0.13,0.2,2
Osteoarthrosis NOS,C0029408,Degenerative polyarthritis,"Degenerative polyarthritis. A progressive, degenerative joint disease, the most common form of arthritis, especially in older persons. The disease is thought to result not from the aging process but from biochemical changes and biomechanical stresses affecting articular cartilage. In the foreign literature it is often called osteoarthrosis deformans.",0,0.79,0.0,0.0,0.0,0.0013,0.3672,0.005,0.0003,Osteoarthrosis NOS,0.99,89700,-2.00 <= Osteoarthrosis NOS < 0.40,0.27,0.38,2
Osteoarthrosis NOS,C3887876,OSTEOARTHRITIS SUSCEPTIBILITY 1,OSTEOARTHRITIS SUSCEPTIBILITY 1. ,0,0.552,0.0,0.0,0.0,0.0013,0.3672,0.005,0.0003,Osteoarthrosis NOS,0.99,89700,-2.00 <= Osteoarthrosis NOS < 0.40,0.27,0.38,99
Circulatory disease NEC,C0135615,Proprotein Convertase 1,Proprotein Convertase 1. A CALCIUM-dependent endopeptidase that has specificity for cleavage at ARGININE that is near paired basic residues. It cleaves a variety of prohormones including PRO-OPIOMELANOCORTIN; PRORENIN; proenkephalins; prodynorphin; prosomatostatin; and PROINSULIN.,0,0.161,0.0,0.0,0.0,0.0013,0.039,-0.002,0.0007,Circulatory disease NEC,1.39,1979,-4.80 <= Circulatory disease NEC < -0.20,0.1,0.1,2
Angina pectoris,C0002962,Angina Pectoris,"Angina Pectoris. The symptom of paroxysmal pain consequent to MYOCARDIAL ISCHEMIA usually of distinctive character, location and radiation. It is thought to be provoked by a transient stressful situation during which the oxygen requirements of the MYOCARDIUM exceed that supplied by the CORONARY CIRCULATION.",0,0.784,0.0,0.0,0.0,0.0013,0.0441,-0.003,0.0011,Angina pectoris,1.54,1582,Angina pectoris < -3.20,0.1,0.1,2
Z87.4 - Personal history of diseases of the genito-urinary system,C0424945,Social and personal history,Social and personal history. ,0,0.173,0.0,1.0,0.3,0.0012,0.7627,0.003,0.0002,Z87.4 - Personal history of diseases of the genito-urinary system,0.99,89488,-2.00 <= Z87.4 - Personal history of diseases of the genito-urinary system < 0.02,0.04,0.04,99
Z87.4 - Personal history of diseases of the genito-urinary system,C0042066,Genitourinary system,"Genitourinary system. All the organs involved in reproduction and the formation and release of URINE. It includes the kidneys, ureters, BLADDER; URETHRA, and the organs of reproduction - ovaries, UTERUS; FALLOPIAN TUBES; VAGINA; and CLITORIS in women and the testes; SEMINAL VESICLES; PROSTATE; seminal ducts; and PENIS in men.",0,0.47,0.0,1.0,0.3,0.0012,0.7627,0.003,0.0002,Z87.4 - Personal history of diseases of the genito-urinary system,0.99,89488,-2.00 <= Z87.4 - Personal history of diseases of the genito-urinary system < 0.02,0.04,0.04,2
"dietary changes in the last 5 years Yes, because of illness",C0392747,Changing,Changing. The act of alteration or modification; changed or altered in form or character.,0,0.297,0.0,0.0,0.0,0.0012,0.0,0.054,0.0013,"Major dietary changes in the last 5 years_Yes, because of illness",1.37,14262,"Major dietary changes in the last 5 years_Yes, because of illness >= 0.50",0.13,0.13,99
"dietary changes in the last 5 years Yes, because of illness",C0443172,Changed status,Changed status. ,0,0.271,0.0,0.0,0.0,0.0012,0.0,0.054,0.0013,"Major dietary changes in the last 5 years_Yes, because of illness",1.37,14262,"Major dietary changes in the last 5 years_Yes, because of illness >= 0.50",0.13,0.13,99
M47.82 - Other spondylosis (Cervical region),C0556956,Cervical region (surface region of back),Cervical region (surface region of back). ,0,0.414,0.0,0.0,0.0,0.0011,0.1002,-0.005,0.0002,M47.82 - Other spondylosis (Cervical region),1.0,90852,-0.73 <= M47.82 - Other spondylosis (Cervical region) < 0.34,0.18,0.19,99
M47.82 - Other spondylosis (Cervical region),C0920882,Region of neck (body structure),"Region of neck (body structure). subdivision of cardinal body part, each instance of which is a regional part of some neck. Examples: front of neck, back of neck, throat.",0,0.315,0.0,0.0,0.0,0.0011,0.1002,-0.005,0.0002,M47.82 - Other spondylosis (Cervical region),1.0,90852,-0.73 <= M47.82 - Other spondylosis (Cervical region) < 0.34,0.18,0.19,2
Average Diameter for VLDL Particles,C1301886,Diameter (qualifier value),Diameter (qualifier value). The length of a straight line passing through the center of a circle or sphere and connecting two points on the circumference.,0,0.421,0.0,0.0,0.0,0.0011,0.0,0.031,0.0285,Average Diameter for VLDL Particles,1.87,986,3.30 <= Average Diameter for VLDL Particles < 5.90,-0.02,0.02,2
W19.9 - Unspecified place,C0205370,Unspecified,Unspecified. Not stated explicitly or in detail.,0,0.377,0.0,0.0,0.0,0.0011,0.4607,-0.002,0.0001,W19.9 - Unspecified place,1.0,90852,-7.00 <= W19.9 - Unspecified place < 0.04,-0.02,-0.02,99
Apolipoprotein B,C1412471,APOB gene,APOB gene. This gene plays a role in lipid transport.,0,0.727,0.0,1.0,0.3,0.001,0.0,-0.038,0.1289,Apolipoprotein B,1.37,4622,Apolipoprotein B < -1.70,0.2,0.2,2
Apolipoprotein B,C0003591,Apolipoproteins,Apolipoproteins. Protein components on the surface of LIPOPROTEINS. They form a layer surrounding the hydrophobic lipid core. There are several classes of apolipoproteins with each playing a different role in lipid transport and LIPID METABOLISM. These proteins are synthesized mainly in the LIVER and the INTESTINES.,0,0.713,0.0,1.0,0.3,0.001,0.0,-0.038,0.1289,Apolipoprotein B,1.37,4622,Apolipoprotein B < -1.70,0.2,0.2,2
M25.56 - Pain in joint (Lower leg),C1549543,Administration Method - Pain,Administration Method - Pain. ,0,0.221,0.0,0.0,0.0,0.001,0.0548,0.008,0.0003,M25.56 - Pain in joint (Lower leg),0.99,90802,-0.65 <= M25.56 - Pain in joint (Lower leg) < 0.29,0.02,0.02,99
M25.56 - Pain in joint (Lower leg),C1140621,Leg,Leg. The inferior part of the lower extremity between the KNEE and the ANKLE.,0,0.278,0.0,0.0,0.0,0.001,0.0548,0.008,0.0003,M25.56 - Pain in joint (Lower leg),0.99,90802,-0.65 <= M25.56 - Pain in joint (Lower leg) < 0.29,0.02,0.02,2
M25.56 - Pain in joint (Lower leg),C4299093,Lower extremity>Lower leg,Lower extremity>Lower leg. ,0,0.308,0.0,0.0,0.0,0.001,0.0548,0.008,0.0003,M25.56 - Pain in joint (Lower leg),0.99,90802,-0.65 <= M25.56 - Pain in joint (Lower leg) < 0.29,0.02,0.02,99
Pneumococcal pneumonia,C0032300,Lobar Pneumonia,Lobar Pneumonia. ,0,0.591,0.0,0.0,0.0,0.001,0.1003,-0.004,0.0002,Pneumococcal pneumonia,1.0,90494,-4.70 <= Pneumococcal pneumonia < 5.00,0.12,0.12,2
Pneumococcal pneumonia,C0155862,Streptococcal pneumonia,Streptococcal pneumonia. A febrile disease caused by STREPTOCOCCUS PNEUMONIAE.,0,0.793,0.0,0.0,0.0,0.001,0.1003,-0.004,0.0002,Pneumococcal pneumonia,1.0,90494,-4.70 <= Pneumococcal pneumonia < 5.00,0.12,0.12,2
Overall health rating Fair,C1547189,Fair Language Proficiency,Fair Language Proficiency. ,0,0.398,0.0,0.0,0.0,0.001,0.0,0.05,0.0012,Overall health rating_Fair,1.24,25623,Overall health rating_Fair >= 0.50,-0.02,-0.02,99
Overall health rating Fair,C1548785,Fair Specimen Quality,Fair Specimen Quality. ,0,0.395,0.0,0.0,0.0,0.001,0.0,0.05,0.0012,Overall health rating_Fair,1.24,25623,Overall health rating_Fair >= 0.50,-0.02,-0.02,99
Overall health rating Fair,C2911689,Fair (qualifier),Fair (qualifier). Having no exceptional quality or ability.,0,0.526,0.0,0.0,0.0,0.001,0.0,0.05,0.0012,Overall health rating_Fair,1.24,25623,Overall health rating_Fair >= 0.50,-0.02,-0.02,99
Average Diameter for LDL Particles,C1301886,Diameter (qualifier value),Diameter (qualifier value). The length of a straight line passing through the center of a circle or sphere and connecting two points on the circumference.,0,0.466,0.0,0.0,0.0,0.0009,0.0,-0.027,0.0039,Average Diameter for LDL Particles,1.21,7036,-5.50 <= Average Diameter for LDL Particles < -0.75,0.01,0.11,2
Average Diameter for HDL Particles,C1301886,Diameter (qualifier value),Diameter (qualifier value). The length of a straight line passing through the center of a circle or sphere and connecting two points on the circumference.,0,0.455,0.0,0.0,0.0,0.0009,0.0,-0.021,0.03,Average Diameter for HDL Particles,1.15,7281,-3.00 <= Average Diameter for HDL Particles < -0.96,0.05,0.06,2
Qualifications College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent,C0205163,Equal,Equal. A person or thing equal to another in value or measure or force or effect or significance etc.; being essentially equal to something.,0,0.305,0.0,0.0,0.0,0.0009,0.0001,-0.013,0.0001,Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent,1.01,88450,Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent < 0.50,0.04,0.04,99
Qualifications College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent,C0439185,Equivalent Weight,"Equivalent Weight. A unit of relative amount of a substance that combines with or displaces 8.0 grams of oxygen or 1.008 gram of hydrogen. The unit is usually expressed in grams and is equal to the amount of substance that gains or loses one mole of electrons in a redox reaction, or to the amount of substances that releases or accepts one mole of hydrogen ions in a neutralization reaction; or to the amount of electrolyte that carries one mole of positive or negative charge. This is a large unit and measurements are more often done in its derivatives, e.g. in milliequivalents.",0,0.279,0.0,0.0,0.0,0.0009,0.0001,-0.013,0.0001,Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent,1.01,88450,Qualifications_College or University degree|A levels/AS levels or equivalent|O levels/GCSEs or equivalent < 0.50,0.04,0.04,2
Peripheral enthesopathies and allied syndromes,C0457623,Peripheral enthesopathy,Peripheral enthesopathy. ,0,0.859,0.0,0.0,0.0,0.0009,0.1883,0.006,0.0004,Peripheral enthesopathies and allied syndromes,0.99,89222,-2.10 <= Peripheral enthesopathies and allied syndromes < 0.90,0.16,0.21,2
Concentration of Large HDL Particles,C0549177,Large,"Large. Of considerable or relatively great size, extent, or capacity.",0,0.245,0.0,0.0,0.0,0.0008,0.0,-0.025,0.0679,Concentration of Large HDL Particles,1.47,954,-3.10 <= Concentration of Large HDL Particles < -2.30,0.07,0.15,2
Concentration of Large HDL Particles,C1416798,LARGE1 gene,LARGE1 gene. ,0,0.293,0.0,0.0,0.0,0.0008,0.0,-0.025,0.0679,Concentration of Large HDL Particles,1.47,954,-3.10 <= Concentration of Large HDL Particles < -2.30,0.07,0.15,2
depression,C0011570,Mental Depression,Mental Depression. Depressive states usually of moderate intensity in contrast with MAJOR DEPRESSIVE DISORDER present in neurotic and psychotic disorders.,0,0.588,0.0,1.0,0.3,0.0008,0.0536,-0.006,0.0,"Non-cancer illness code, self-reported | Array 1__depression",1.0,90295,"Non-cancer illness code, self-reported | Array 1__depression < 0.12",-0.02,-0.02,2
depression,C0011581,Depressive disorder,Depressive disorder. An affective disorder manifested by either a dysphoric mood or loss of interest or pleasure in usual activities. The mood disturbance is prominent and relatively persistent.,0,0.678,0.0,1.0,0.3,0.0008,0.0536,-0.006,0.0,"Non-cancer illness code, self-reported | Array 1__depression",1.0,90295,"Non-cancer illness code, self-reported | Array 1__depression < 0.12",-0.02,-0.02,2
Alcohol-related disorders,C0236664,Alcohol Related Disorders,Alcohol Related Disorders. Disorders related to or resulting from abuse or misuse of alcohol.,0,0.961,0.0,0.0,0.0,0.0008,0.0049,0.009,0.0007,Alcohol-related disorders,0.99,89420,-0.04 <= Alcohol-related disorders < 0.44,0.24,0.28,2
Z96.6 - Presence of orthopaedic joint implants,C3854307,Presence (property),Presence (property). ,0,0.242,0.0,0.0,0.0,0.0008,0.0006,-0.007,0.0003,Z96.6 - Presence of orthopaedic joint implants,1.33,1458,-6.30 <= Z96.6 - Presence of orthopaedic joint implants < -0.35,0.09,0.2,99
Z96.6 - Presence of orthopaedic joint implants,C0021102,Implants,Implants. A prosthesis placed permanently in tissue.,0,0.45,0.0,0.0,0.0,0.0008,0.0006,-0.007,0.0003,Z96.6 - Presence of orthopaedic joint implants,1.33,1458,-6.30 <= Z96.6 - Presence of orthopaedic joint implants < -0.35,0.09,0.2,2
kidney,C0227665,Both kidneys,Both kidneys. ,0,0.657,0.0,1.0,0.3,0.0007,0.0,0.029,0.0004,"Non-cancer illness code, self-reported | Array 3__kidney",0.99,91272,"Non-cancer illness code, self-reported | Array 3__kidney < 0.11",0.21,0.21,2
kidney,C0203408,Echography of kidney,Echography of kidney. The use of ultrasound to image the kidney.,0,0.508,0.0,1.0,0.3,0.0007,0.0,0.029,0.0004,"Non-cancer illness code, self-reported | Array 3__kidney",0.99,91272,"Non-cancer illness code, self-reported | Array 3__kidney < 0.11",0.21,0.21,2
Other and unspecified disc disorder,C0012619,disc disorder,disc disorder. ,0,0.96,0.0,0.0,0.0,0.0006,0.1101,0.006,0.0003,Other and unspecified disc disorder,1.0,90789,-7.00 <= Other and unspecified disc disorder < 3.60,0.21,0.31,2
Hypertensive chronic kidney disease,C3695318,Chronic kidney disease due to hypertension,Chronic kidney disease due to hypertension. Longstanding kidney disease as a complication of hypertension.,0,0.92,0.0,0.0,0.0,0.0006,0.0077,0.014,0.002,Hypertensive chronic kidney disease,0.98,90787,-0.60 <= Hypertensive chronic kidney disease < 0.03,0.07,0.07,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.392,0.0,3.0,0.4,0.0006,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.18,0.18,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C0005823,Blood Pressure,Blood Pressure. PRESSURE of the BLOOD on the ARTERIES and other BLOOD VESSELS.,0,0.34,0.0,3.0,0.4,0.0006,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.18,0.18,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C0005824,Blood pressure determination,Blood pressure determination. Techniques used for measuring BLOOD PRESSURE.,0,0.293,0.0,3.0,0.4,0.0006,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.18,0.18,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C1271104,Blood pressure finding,Blood pressure finding. A test result that reports the diastolic and systolic pressure of the blood.,0,0.295,0.0,3.0,0.4,0.0006,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.18,0.18,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C0362046,Prediabetes syndrome,"Prediabetes syndrome. The time period before the development of symptomatic diabetes. For example, certain risk factors can be observed in subjects who subsequently develop INSULIN RESISTANCE as in type 2 diabetes (DIABETES MELLITUS, TYPE 2).",0,0.175,0.0,3.0,0.4,0.0006,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.18,0.18,2
Osteoarthritis; localized,C0029408,Degenerative polyarthritis,"Degenerative polyarthritis. A progressive, degenerative joint disease, the most common form of arthritis, especially in older persons. The disease is thought to result not from the aging process but from biochemical changes and biomechanical stresses affecting articular cartilage. In the foreign literature it is often called osteoarthrosis deformans.",0,0.621,0.0,0.0,0.0,0.0006,0.018,-0.004,0.0002,Osteoarthritis; localized,1.12,947,-5.50 <= Osteoarthritis; localized < -0.13,0.22,0.32,2
Osteoarthritis; localized,C0949690,Spondylarthritis,"Spondylarthritis. Inflammation of the joints of the SPINE, the intervertebral articulations.",0,0.487,0.0,0.0,0.0,0.0006,0.018,-0.004,0.0002,Osteoarthritis; localized,1.12,947,-5.50 <= Osteoarthritis; localized < -0.13,0.22,0.32,2
Osteoarthritis; localized,C2350242,"Osteoarthritis, Spine","Osteoarthritis, Spine. A degenerative joint disease involving the SPINE. It is characterized by progressive deterioration of the spinal articular cartilage (CARTILAGE, ARTICULAR), usually with hardening of the subchondral bone and outgrowth of bone spurs (OSTEOPHYTE).",0,0.494,0.0,0.0,0.0,0.0006,0.018,-0.004,0.0002,Osteoarthritis; localized,1.12,947,-5.50 <= Osteoarthritis; localized < -0.13,0.22,0.32,99
Osteoarthritis; localized,C0392752,Localized,Localized. Being confined or restricted to a particular location. [HPO:probinson],0,0.415,0.0,0.0,0.0,0.0006,0.018,-0.004,0.0002,Osteoarthritis; localized,1.12,947,-5.50 <= Osteoarthritis; localized < -0.13,0.22,0.32,3
M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,C0024090,Lumbar Region,Lumbar Region. The region of the spine below the ribs and above the hipbones.,0,0.398,0.0,0.0,0.0,0.0006,0.0877,0.007,0.0002,M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,1.0,90946,-9.00 <= M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy < 4.40,0.17,0.18,2
M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,C0700594,Radiculopathy,"Radiculopathy. Disease involving a spinal nerve root (see SPINAL NERVE ROOTS) which may result from compression related to INTERVERTEBRAL DISK DISPLACEMENT; SPINAL CORD INJURIES; SPINAL DISEASES; and other conditions. Clinical manifestations include radicular pain, weakness, and sensory loss referable to structures innervated by the involved nerve root.",0,0.685,0.0,0.0,0.0,0.0006,0.0877,0.007,0.0002,M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy,1.0,90946,-9.00 <= M51.1 - Lumbar and other intervertebral disk disorders with radiculopathy < 4.40,0.17,0.18,2
"Other diseases of respiratory system, NEC",C0029896,Otorhinolaryngologic Diseases,"Otorhinolaryngologic Diseases. Pathological processes of the ear, the nose, and the throat, also known as the ENT diseases.",0,0.353,0.0,0.0,0.0,0.0006,0.0058,-0.006,0.0003,"Other diseases of respiratory system, NEC",1.01,1693,"Other diseases of respiratory system, NEC >= 2.10",0.22,0.31,2
"Other diseases of respiratory system, NEC",C0035237,Respiratory System,"Respiratory System. The tubular and cavernous organs and structures, by means of which pulmonary ventilation and gas exchange between ambient air and the blood are brought about.",0,0.437,0.0,0.0,0.0,0.0006,0.0058,-0.006,0.0003,"Other diseases of respiratory system, NEC",1.01,1693,"Other diseases of respiratory system, NEC >= 2.10",0.22,0.31,2
