feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,F.Split-Lift (y==1),F.Split-Support,F.Split-Feature Split,sim_score_target_feat,sim_score_target_cui,shortest_path_length
Cholesterol in Chylomicrons and Extremely Large VLDL,C0023825,Very low density lipoprotein,"Very low density lipoprotein. A class of lipoproteins of very light (0.93-1.006 g/ml) large size (30-80 nm) particles with a core composed mainly of TRIGLYCERIDES and a surface monolayer of PHOSPHOLIPIDS and CHOLESTEROL into which are imbedded the apolipoproteins B, E, and C. VLDL facilitates the transport of endogenously made triglycerides to extrahepatic tissues. As triglycerides and Apo C are removed, VLDL is converted to INTERMEDIATE-DENSITY LIPOPROTEINS, then to LOW-DENSITY LIPOPROTEINS from which cholesterol is delivered to the extrahepatic tissues.",0,0.729,0.0,1.0,0.2,0.002,0.0,0.028,0.0698,Cholesterol in Chylomicrons and Extremely Large VLDL,1.33,2792,2.00 <= Cholesterol in Chylomicrons and Extremely Large VLDL < 4.90,0.01,0.01,2
Cholesterol in Small VLDL,C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.578,0.0,1.0,0.5,0.002,0.001,-0.012,0.0544,Cholesterol in Small VLDL,1.0,81085,-3.70 <= Cholesterol in Small VLDL < 0.00,-0.12,-0.12,2
Other tests,C0022885,Laboratory Procedures,"Laboratory Procedures. Any procedure that involves testing or manipulating a sample of blood, urine, or other body substance in a laboratory setting.",0,0.613,0.0,0.0,0.0,0.002,0.0115,-0.012,0.0004,Other tests,1.01,88080,-2.40 <= Other tests < 0.10,0.15,0.16,2
Other tests,C0683443,tests and testing,tests and testing. ,0,0.78,0.0,0.0,0.0,0.002,0.0115,-0.012,0.0004,Other tests,1.01,88080,-2.40 <= Other tests < 0.10,0.15,0.16,2
Gastritis and duodenitis,C0017152,Gastritis,"Gastritis. Inflammation of the GASTRIC MUCOSA, a lesion observed in a number of unrelated disorders.",0,0.733,0.0,0.0,0.0,0.0019,0.2051,0.008,0.0004,Gastritis and duodenitis,1.27,2228,0.49 <= Gastritis and duodenitis < 4.60,0.22,0.22,2
Gastritis and duodenitis,C0013298,Duodenitis,"Duodenitis. Inflammation of the DUODENUM section of the small intestine (INTESTINE, SMALL). Erosive duodenitis may cause bleeding in the UPPER GI TRACT and PEPTIC ULCER.",0,0.746,0.0,0.0,0.0,0.0019,0.2051,0.008,0.0004,Gastritis and duodenitis,1.27,2228,0.49 <= Gastritis and duodenitis < 4.60,0.22,0.22,2
Gastritis and duodenitis,C1522057,Acute Enteritis of the Mouse Intestinal Tract,Acute Enteritis of the Mouse Intestinal Tract. ,0,0.499,0.0,0.0,0.0,0.0019,0.2051,0.008,0.0004,Gastritis and duodenitis,1.27,2228,0.49 <= Gastritis and duodenitis < 4.60,0.22,0.22,2
Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,C0424945,Social and personal history,Social and personal history. ,0,0.248,0.0,2.0,0.2,0.0019,0.0097,0.01,0.0003,Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,1.0,90836,-0.03 <= Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue < 1.10,0.17,0.17,99
Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,C0029896,Otorhinolaryngologic Diseases,"Otorhinolaryngologic Diseases. Pathological processes of the ear, the nose, and the throat, also known as the ENT diseases.",0,0.153,0.0,2.0,0.2,0.0019,0.0097,0.01,0.0003,Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,1.0,90836,-0.03 <= Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue < 1.10,0.17,0.17,2
Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,C0026860,Musculoskeletal System,"Musculoskeletal System. The MUSCLES, bones (BONE AND BONES), and CARTILAGE of the body.",0,0.419,0.0,2.0,0.2,0.0019,0.0097,0.01,0.0003,Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,1.0,90836,-0.03 <= Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue < 1.10,0.17,0.17,2
Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,C1513772,Musculoskeletal System Part,"Musculoskeletal System Part. Any component of the system of muscles, tendons, ligaments, bones, joints and associated tissues that move the body and maintain its form.",0,0.381,0.0,2.0,0.2,0.0019,0.0097,0.01,0.0003,Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,1.0,90836,-0.03 <= Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue < 1.10,0.17,0.17,99
Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,C0426779,Musculoskeletal System Finding,"Musculoskeletal System Finding. Symptoms, physical examination results, and/or laboratory rest results related to the muscles and bones.",0,0.311,0.0,2.0,0.2,0.0019,0.0097,0.01,0.0003,Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,1.0,90836,-0.03 <= Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue < 1.10,0.17,0.17,2
Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,C0009781,Connective Tissue Cells,"Connective Tissue Cells. A group of cells that includes FIBROBLASTS, cartilage cells, ADIPOCYTES, smooth muscle cells, and bone cells.",0,0.326,0.0,2.0,0.2,0.0019,0.0097,0.01,0.0003,Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue,1.0,90836,-0.03 <= Z87.3 - Personal history of diseases of the musculoskeletal system and connective tissue < 1.10,0.17,0.17,2
Pneumococcal pneumonia,C0032300,Lobar Pneumonia,Lobar Pneumonia. ,0,0.591,0.0,0.0,0.0,0.0019,0.1003,-0.004,0.0002,Pneumococcal pneumonia,1.0,90494,-4.70 <= Pneumococcal pneumonia < 5.00,0.13,0.13,2
Pneumococcal pneumonia,C0155862,Streptococcal pneumonia,Streptococcal pneumonia. A febrile disease caused by STREPTOCOCCUS PNEUMONIAE.,0,0.793,0.0,0.0,0.0,0.0019,0.1003,-0.004,0.0002,Pneumococcal pneumonia,1.0,90494,-4.70 <= Pneumococcal pneumonia < 5.00,0.13,0.13,2
Cancer of bronchus; lung,C0007121,Bronchogenic Carcinoma,Bronchogenic Carcinoma. Malignant neoplasm arising from the epithelium of the BRONCHI. It represents a large group of epithelial lung malignancies which can be divided into two clinical groups: SMALL CELL LUNG CANCER and NON-SMALL-CELL LUNG CARCINOMA.,0,0.815,0.0,0.0,0.0,0.0018,0.426,0.005,0.0004,Cancer of bronchus; lung,1.0,90707,-0.09 <= Cancer of bronchus; lung < 0.51,-0.01,-0.01,2
Cancer of bronchus; lung,C0024109,Lung,Lung. Either of the pair of organs occupying the cavity of the thorax that effect the aeration of the blood.,0,0.427,0.0,0.0,0.0,0.0018,0.426,0.005,0.0004,Cancer of bronchus; lung,1.0,90707,-0.09 <= Cancer of bronchus; lung < 0.51,-0.01,-0.01,2
Cancer of bronchus; lung,C4037972,Chest>Lung,Chest>Lung. ,0,0.447,0.0,0.0,0.0,0.0018,0.426,0.005,0.0004,Cancer of bronchus; lung,1.0,90707,-0.09 <= Cancer of bronchus; lung < 0.51,-0.01,-0.01,99
M79.66 - Pain in limb (Lower leg),C1549543,Administration Method - Pain,Administration Method - Pain. ,0,0.194,0.0,1.0,0.2,0.0018,0.1388,0.006,0.0002,M79.66 - Pain in limb (Lower leg),1.0,90618,-0.49 <= M79.66 - Pain in limb (Lower leg) < 0.39,0.13,0.14,99
M79.66 - Pain in limb (Lower leg),C0015385,Limb structure,"Limb structure. The farthest or outermost projections of the body, such as the HAND and FOOT.",0,0.304,0.0,1.0,0.2,0.0018,0.1388,0.006,0.0002,M79.66 - Pain in limb (Lower leg),1.0,90618,-0.49 <= M79.66 - Pain in limb (Lower leg) < 0.39,0.13,0.14,2
M79.66 - Pain in limb (Lower leg),C1140621,Leg,Leg. The inferior part of the lower extremity between the KNEE and the ANKLE.,0,0.417,0.0,1.0,0.2,0.0018,0.1388,0.006,0.0002,M79.66 - Pain in limb (Lower leg),1.0,90618,-0.49 <= M79.66 - Pain in limb (Lower leg) < 0.39,0.13,0.14,2
M79.66 - Pain in limb (Lower leg),C4299093,Lower extremity>Lower leg,Lower extremity>Lower leg. ,0,0.414,0.0,1.0,0.2,0.0018,0.1388,0.006,0.0002,M79.66 - Pain in limb (Lower leg),1.0,90618,-0.49 <= M79.66 - Pain in limb (Lower leg) < 0.39,0.13,0.14,99
Concentration of Large HDL Particles,C0549177,Large,"Large. Of considerable or relatively great size, extent, or capacity.",0,0.245,0.0,0.0,0.0,0.0018,0.0,-0.025,0.0679,Concentration of Large HDL Particles,1.47,954,-3.10 <= Concentration of Large HDL Particles < -2.30,0.02,0.02,2
Concentration of Large HDL Particles,C1416798,LARGE1 gene,LARGE1 gene. ,0,0.293,0.0,0.0,0.0,0.0018,0.0,-0.025,0.0679,Concentration of Large HDL Particles,1.47,954,-3.10 <= Concentration of Large HDL Particles < -2.30,0.02,0.02,2
Septicemia,C0036690,Septicemia,Septicemia. Systemic disease associated with the presence of pathogenic microorganisms or their toxins in the blood.,0,0.826,0.0,0.0,0.0,0.0016,0.0044,-0.008,0.0001,Septicemia,1.0,90187,-5.10 <= Septicemia < 0.10,0.13,0.13,2
Septicemia,C0243026,Sepsis,"Sepsis. Systemic inflammatory response syndrome with a proven or suspected infectious etiology. When sepsis is associated with organ dysfunction distant from the site of infection, it is called severe sepsis. When sepsis is accompanied by HYPOTENSION despite adequate fluid infusion, it is called SEPTIC SHOCK.",0,0.707,0.0,0.0,0.0,0.0016,0.0044,-0.008,0.0001,Septicemia,1.0,90187,-5.10 <= Septicemia < 0.10,0.13,0.13,2
Noninfectious gastroenteritis,C0267418,Noninfectious gastroenteritis,Noninfectious gastroenteritis. ,0,0.984,0.0,0.0,0.0,0.0016,0.669,0.003,0.0002,Noninfectious gastroenteritis,1.23,1370,-11.00 <= Noninfectious gastroenteritis < -1.60,0.1,0.1,99
Shortness of breath,C0013404,Dyspnea,Dyspnea. Difficult or labored breathing.,0,0.865,0.0,0.0,0.0,0.0015,0.4974,0.007,0.0003,Shortness of breath,1.19,946,2.10 <= Shortness of breath < 7.40,0.04,0.04,2
Shortness of breath,C4054349,No Shortness of Breath,No Shortness of Breath. A response indicating that an individual has or had no shortness of breath.,0,0.563,0.0,0.0,0.0,0.0015,0.4974,0.007,0.0003,Shortness of breath,1.19,946,2.10 <= Shortness of breath < 7.40,0.04,0.04,99
Umbilical hernia,C0019322,Umbilical hernia,Umbilical hernia. Protrusion of the abdominal cavity contents through the abdominal wall at the umbilicus.,0,0.952,0.0,0.0,0.0,0.0014,0.0074,-0.005,0.0002,Umbilical hernia,1.0,89838,-1.20 <= Umbilical hernia < 0.56,0.05,0.05,2
Umbilical hernia,C1306503,Congenital exomphalos,"Congenital exomphalos. A HERNIA due to an imperfect closure or weakness of the umbilical ring. It appears as a skin-covered protrusion at the UMBILICUS during crying, coughing, or straining. The hernia generally consists of OMENTUM or SMALL INTESTINE. The vast majority of umbilical hernias are congenital but can be acquired due to severe abdominal distention.",0,0.846,0.0,0.0,0.0,0.0014,0.0074,-0.005,0.0002,Umbilical hernia,1.0,89838,-1.20 <= Umbilical hernia < 0.56,0.05,0.05,3
Y83.8 - Other surgical procedures,C0524861,Oral Surgical Procedures,"Oral Surgical Procedures. Surgical procedures used to treat disease, injuries, and defects of the oral and maxillofacial region.",0,0.409,0.0,1.0,0.5,0.0014,0.0399,0.008,0.0002,Y83.8 - Other surgical procedures,0.99,89841,-2.00 <= Y83.8 - Other surgical procedures < 0.00,0.1,0.14,2
Z87.4 - Personal history of diseases of the genito-urinary system,C0424945,Social and personal history,Social and personal history. ,0,0.173,0.0,1.0,0.3,0.0013,0.7627,0.003,0.0002,Z87.4 - Personal history of diseases of the genito-urinary system,0.99,89488,-2.00 <= Z87.4 - Personal history of diseases of the genito-urinary system < 0.02,0.08,0.08,99
Z87.4 - Personal history of diseases of the genito-urinary system,C0042066,Genitourinary system,"Genitourinary system. All the organs involved in reproduction and the formation and release of URINE. It includes the kidneys, ureters, BLADDER; URETHRA, and the organs of reproduction - ovaries, UTERUS; FALLOPIAN TUBES; VAGINA; and CLITORIS in women and the testes; SEMINAL VESICLES; PROSTATE; seminal ducts; and PENIS in men.",0,0.47,0.0,1.0,0.3,0.0013,0.7627,0.003,0.0002,Z87.4 - Personal history of diseases of the genito-urinary system,0.99,89488,-2.00 <= Z87.4 - Personal history of diseases of the genito-urinary system < 0.02,0.08,0.08,2
Cellulitis and abscess of arm/hand,C0007642,Cellulitis,"Cellulitis. An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.",0,0.667,0.0,0.0,0.0,0.0013,0.1636,0.006,0.0006,Cellulitis and abscess of arm/hand,1.7,969,2.30 <= Cellulitis and abscess of arm/hand < 7.60,0.19,0.19,2
Cellulitis and abscess of arm/hand,C0000833,Abscess,"Abscess. Accumulation of purulent material in tissues, organs, or circumscribed spaces, usually associated with signs of infection.",0,0.57,0.0,0.0,0.0,0.0013,0.1636,0.006,0.0006,Cellulitis and abscess of arm/hand,1.7,969,2.30 <= Cellulitis and abscess of arm/hand < 7.60,0.19,0.19,2
Peripheral enthesopathies and allied syndromes,C0457623,Peripheral enthesopathy,Peripheral enthesopathy. ,0,0.859,0.0,0.0,0.0,0.0013,0.1883,0.006,0.0004,Peripheral enthesopathies and allied syndromes,0.99,89222,-2.10 <= Peripheral enthesopathies and allied syndromes < 0.90,0.1,0.33,2
Chronic airway obstruction,C0024117,Chronic Obstructive Airway Disease,Chronic Obstructive Airway Disease. A disease of chronic diffuse irreversible airflow obstruction. Subcategories of COPD include CHRONIC BRONCHITIS and PULMONARY EMPHYSEMA.,0,0.785,0.0,0.0,0.0,0.0013,0.7835,0.003,0.0004,Chronic airway obstruction,1.2,1483,Chronic airway obstruction >= 2.40,0.04,0.04,2
W19.9 - Unspecified place,C0205370,Unspecified,Unspecified. Not stated explicitly or in detail.,0,0.377,0.0,0.0,0.0,0.0012,0.4607,-0.002,0.0001,W19.9 - Unspecified place,1.0,90852,-7.00 <= W19.9 - Unspecified place < 0.04,0.03,0.03,99
Hearing loss,C0011053,Deafness,Deafness. A general term for the complete loss of the ability to hear from both ears.,0,0.792,0.0,1.0,0.3,0.0012,0.4131,0.006,0.0003,Hearing loss,1.0,90120,-0.47 <= Hearing loss < 0.54,0.07,0.07,2
Hearing loss,C0018772,"Hearing Loss, Partial","Hearing Loss, Partial. A condition in which a person partially loses the ability to hear sounds in one or both ears.",0,0.797,0.0,1.0,0.3,0.0012,0.4131,0.006,0.0003,Hearing loss,1.0,90120,-0.47 <= Hearing loss < 0.54,0.07,0.07,2
Tobacco use disorder,C0040336,Tobacco Use Disorder,Tobacco Use Disorder. Tobacco used to the detriment of a person's health or social functioning. Tobacco dependence is included.,0,0.878,0.0,0.0,0.0,0.0012,0.2196,-0.004,0.0003,Tobacco use disorder,1.25,1364,-6.60 <= Tobacco use disorder < -2.00,0.09,0.09,2
Pleurisy; pleural effusion,C0032231,Pleurisy,"Pleurisy. INFLAMMATION of PLEURA, the lining of the LUNG. When PARIETAL PLEURA is involved, there is pleuritic CHEST PAIN.",0,0.664,0.0,0.0,0.0,0.001,0.203,0.0,0.0002,Pleurisy; pleural effusion,1.05,1461,Pleurisy; pleural effusion >= 1.10,0.14,0.14,2
Pleurisy; pleural effusion,C0032227,Pleural effusion disorder,Pleural effusion disorder. Presence of fluid in the pleural cavity resulting from excessive transudation or exudation from the pleural surfaces. It is a sign of disease and not a diagnosis in itself.,0,0.813,0.0,0.0,0.0,0.001,0.203,0.0,0.0002,Pleurisy; pleural effusion,1.05,1461,Pleurisy; pleural effusion >= 1.10,0.14,0.14,2
Pleurisy; pleural effusion,C1253943,Pleural effusion fluid,Pleural effusion fluid. Pathological transudate in the pleural cavity.,0,0.795,0.0,0.0,0.0,0.001,0.203,0.0,0.0002,Pleurisy; pleural effusion,1.05,1461,Pleurisy; pleural effusion >= 1.10,0.14,0.14,2
M47.82 - Other spondylosis (Cervical region),C0556956,Cervical region (surface region of back),Cervical region (surface region of back). ,0,0.414,0.0,0.0,0.0,0.001,0.1002,-0.005,0.0002,M47.82 - Other spondylosis (Cervical region),1.0,90852,-0.73 <= M47.82 - Other spondylosis (Cervical region) < 0.34,0.04,0.17,99
M47.82 - Other spondylosis (Cervical region),C0920882,Region of neck (body structure),"Region of neck (body structure). subdivision of cardinal body part, each instance of which is a regional part of some neck. Examples: front of neck, back of neck, throat.",0,0.315,0.0,0.0,0.0,0.001,0.1002,-0.005,0.0002,M47.82 - Other spondylosis (Cervical region),1.0,90852,-0.73 <= M47.82 - Other spondylosis (Cervical region) < 0.34,0.04,0.17,2
M79.86 - Other specified soft tissue disorders (Lower leg),C0263978,Disorder of soft tissue,Disorder of soft tissue. A non-neoplastic or neoplastic disorder that affects the soft tissue.,0,0.481,0.0,0.0,0.0,0.001,0.2413,0.001,0.0003,M79.86 - Other specified soft tissue disorders (Lower leg),1.0,90430,-0.62 <= M79.86 - Other specified soft tissue disorders (Lower leg) < 1.40,0.07,0.07,2
M79.86 - Other specified soft tissue disorders (Lower leg),C1140621,Leg,Leg. The inferior part of the lower extremity between the KNEE and the ANKLE.,0,0.444,0.0,0.0,0.0,0.001,0.2413,0.001,0.0003,M79.86 - Other specified soft tissue disorders (Lower leg),1.0,90430,-0.62 <= M79.86 - Other specified soft tissue disorders (Lower leg) < 1.40,0.07,0.07,2
M79.86 - Other specified soft tissue disorders (Lower leg),C4299093,Lower extremity>Lower leg,Lower extremity>Lower leg. ,0,0.337,0.0,0.0,0.0,0.001,0.2413,0.001,0.0003,M79.86 - Other specified soft tissue disorders (Lower leg),1.0,90430,-0.62 <= M79.86 - Other specified soft tissue disorders (Lower leg) < 1.40,0.07,0.07,99
Cholesterol in Medium VLDL,C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.563,0.0,1.0,0.5,0.001,0.0,-0.029,0.0607,Cholesterol in Medium VLDL,1.64,1417,Cholesterol in Medium VLDL < -2.90,-0.12,-0.12,2
Other and unspecified disc disorder,C0012619,disc disorder,disc disorder. ,0,0.96,0.0,0.0,0.0,0.0009,0.1101,0.006,0.0003,Other and unspecified disc disorder,1.0,90789,-7.00 <= Other and unspecified disc disorder < 3.60,0.14,0.26,2
Z96.6 - Presence of orthopaedic joint implants,C3854307,Presence (property),Presence (property). ,0,0.242,0.0,0.0,0.0,0.0009,0.0006,-0.007,0.0003,Z96.6 - Presence of orthopaedic joint implants,1.33,1458,-6.30 <= Z96.6 - Presence of orthopaedic joint implants < -0.35,0.1,0.43,99
Z96.6 - Presence of orthopaedic joint implants,C0021102,Implants,Implants. A prosthesis placed permanently in tissue.,0,0.45,0.0,0.0,0.0,0.0009,0.0006,-0.007,0.0003,Z96.6 - Presence of orthopaedic joint implants,1.33,1458,-6.30 <= Z96.6 - Presence of orthopaedic joint implants < -0.35,0.1,0.43,2
Cholesterol in Large LDL,C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.642,0.0,1.0,0.2,0.0008,0.0,-0.027,0.0572,Cholesterol in Large LDL,1.33,3998,-4.40 <= Cholesterol in Large LDL < -1.80,0.04,0.04,2
Cholesterol in Large LDL,C0023823,Low-Density Lipoproteins,"Low-Density Lipoproteins. A class of lipoproteins of small size (18-25 nm) and light (1.019-1.063 g/ml) particles with a core composed mainly of CHOLESTEROL ESTERS and smaller amounts of TRIGLYCERIDES. The surface monolayer consists mostly of PHOSPHOLIPIDS, a single copy of APOLIPOPROTEIN B-100, and free cholesterol molecules. The main LDL function is to transport cholesterol and cholesterol esters to extrahepatic tissues.",0,0.66,0.0,1.0,0.2,0.0008,0.0,-0.027,0.0572,Cholesterol in Large LDL,1.33,3998,-4.40 <= Cholesterol in Large LDL < -1.80,0.04,0.04,2
Cholesterol in Large LDL,C0023169,LDL-1,LDL-1. Low-density lipoprotein particles with density between 1.019 and 1.045 g/ml.,0,0.593,0.0,1.0,0.2,0.0008,0.0,-0.027,0.0572,Cholesterol in Large LDL,1.33,3998,-4.40 <= Cholesterol in Large LDL < -1.80,0.04,0.04,2
Cholesterol in Large LDL,C0023170,LDL-2,LDL-2. Low-density lipoprotein particles with density between 1.045 and 1.063 g/ml.,0,0.589,0.0,1.0,0.2,0.0008,0.0,-0.027,0.0572,Cholesterol in Large LDL,1.33,3998,-4.40 <= Cholesterol in Large LDL < -1.80,0.04,0.04,2
Overall health rating Fair,C1547189,Fair Language Proficiency,Fair Language Proficiency. ,0,0.398,0.0,0.0,0.0,0.0007,0.0,0.05,0.0012,Overall health rating_Fair,1.24,25623,Overall health rating_Fair >= 0.50,0.11,0.11,99
Overall health rating Fair,C1548785,Fair Specimen Quality,Fair Specimen Quality. ,0,0.395,0.0,0.0,0.0,0.0007,0.0,0.05,0.0012,Overall health rating_Fair,1.24,25623,Overall health rating_Fair >= 0.50,0.11,0.11,99
Overall health rating Fair,C2911689,Fair (qualifier),Fair (qualifier). Having no exceptional quality or ability.,0,0.526,0.0,0.0,0.0,0.0007,0.0,0.05,0.0012,Overall health rating_Fair,1.24,25623,Overall health rating_Fair >= 0.50,0.11,0.11,99
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.392,0.0,3.0,0.4,0.0007,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.02,0.02,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C0005823,Blood Pressure,Blood Pressure. PRESSURE of the BLOOD on the ARTERIES and other BLOOD VESSELS.,0,0.34,0.0,3.0,0.4,0.0007,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.02,0.02,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C0005824,Blood pressure determination,Blood pressure determination. Techniques used for measuring BLOOD PRESSURE.,0,0.293,0.0,3.0,0.4,0.0007,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.02,0.02,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C1271104,Blood pressure finding,Blood pressure finding. A test result that reports the diastolic and systolic pressure of the blood.,0,0.295,0.0,3.0,0.4,0.0007,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.02,0.02,2
"Medication for cholesterol, blood pressure or diabetes Cholesterol lowering medication|Blood pressure medication",C0362046,Prediabetes syndrome,"Prediabetes syndrome. The time period before the development of symptomatic diabetes. For example, certain risk factors can be observed in subjects who subsequently develop INSULIN RESISTANCE as in type 2 diabetes (DIABETES MELLITUS, TYPE 2).",0,0.175,0.0,3.0,0.4,0.0007,0.0,0.085,0.0032,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication",1.58,14743,"Medication for cholesterol, blood pressure or diabetes_Cholesterol lowering medication|Blood pressure medication >= 0.50",0.02,0.02,2
attack myocardial,C0699795,Attack device,Attack device. ,0,0.298,0.0,0.0,0.0,0.0007,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__attack myocardial",1.57,4617,"Non-cancer illness code, self-reported | Array 0__attack myocardial >= 0.19",0.01,0.01,99
attack myocardial,C1261512,Attack behavior,Attack behavior. behavior,0,0.186,0.0,0.0,0.0,0.0007,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__attack myocardial",1.57,4617,"Non-cancer illness code, self-reported | Array 0__attack myocardial >= 0.19",0.01,0.01,2
attack myocardial,C1304680,Observation of attack,Observation of attack. sudden onset of a disease,0,0.445,0.0,0.0,0.0,0.0007,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__attack myocardial",1.57,4617,"Non-cancer illness code, self-reported | Array 0__attack myocardial >= 0.19",0.01,0.01,99
attack myocardial,C0027061,Myocardium,"Myocardium. The muscle tissue of the HEART. It is composed of striated, involuntary muscle cells (MYOCYTES, CARDIAC) connected to form the contractile pump to generate blood flow.",0,0.581,0.0,0.0,0.0,0.0007,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__attack myocardial",1.57,4617,"Non-cancer illness code, self-reported | Array 0__attack myocardial >= 0.19",0.01,0.01,2
attack myocardial,C1522564,Myocardial,Myocardial. Of or pertaining to the myocardium.,0,0.671,0.0,0.0,0.0,0.0007,0.0,0.044,0.0008,"Non-cancer illness code, self-reported | Array 0__attack myocardial",1.57,4617,"Non-cancer illness code, self-reported | Array 0__attack myocardial >= 0.19",0.01,0.01,3
Ulcerative colitis,C0009324,Ulcerative Colitis,"Ulcerative Colitis. Inflammation of the COLON that is predominantly confined to the MUCOSA. Its major symptoms include DIARRHEA, rectal BLEEDING, the passage of MUCUS, and ABDOMINAL PAIN.",0,0.717,0.0,0.0,0.0,0.0007,0.1793,-0.005,0.0002,Ulcerative colitis,1.0,91152,Ulcerative colitis >= -0.18,0.14,0.14,2
"Medication for cholesterol, blood pressure or diabetes Medication None of the above",C0008387,Cholesterol Esters,Cholesterol Esters. Fatty acid esters of cholesterol which constitute about two-thirds of the cholesterol in the plasma. The accumulation of cholesterol esters in the arterial intima is a characteristic feature of atherosclerosis.,0,0.324,0.0,1.0,0.2,0.0007,0.0,-0.072,0.0027,"Medication for cholesterol, blood pressure or diabetes Medication_None of the above",1.18,53208,"Medication for cholesterol, blood pressure or diabetes Medication_None of the above < 0.50",0.04,0.04,2
"Medication for cholesterol, blood pressure or diabetes Medication None of the above",C0005823,Blood Pressure,Blood Pressure. PRESSURE of the BLOOD on the ARTERIES and other BLOOD VESSELS.,0,0.272,0.0,1.0,0.2,0.0007,0.0,-0.072,0.0027,"Medication for cholesterol, blood pressure or diabetes Medication_None of the above",1.18,53208,"Medication for cholesterol, blood pressure or diabetes Medication_None of the above < 0.50",0.04,0.04,2
"Medication for cholesterol, blood pressure or diabetes Medication None of the above",C0005824,Blood pressure determination,Blood pressure determination. Techniques used for measuring BLOOD PRESSURE.,0,0.244,0.0,1.0,0.2,0.0007,0.0,-0.072,0.0027,"Medication for cholesterol, blood pressure or diabetes Medication_None of the above",1.18,53208,"Medication for cholesterol, blood pressure or diabetes Medication_None of the above < 0.50",0.04,0.04,2
