feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
Qualifications A levels/AS levels or equivalent,C0439185,Equivalent Weight,"Equivalent Weight. A unit of relative amount of a substance that combines with or displaces 8.0 grams of oxygen or 1.008 gram of hydrogen. The unit is usually expressed in grams and is equal to the amount of substance that gains or loses one mole of electrons in a redox reaction, or to the amount of substances that releases or accepts one mole of hydrogen ions in a neutralization reaction; or to the amount of electrolyte that carries one mole of positive or negative charge. This is a large unit and measurements are more often done in its derivatives, e.g. in milliequivalents.",0,0.17,0.0,0.0,0.0,0.0,0.6395,-0.004,0.0008,Qualifications_A levels/AS levels or equivalent,-0.05,-0.05,3,0,0.0
Ever addicted to a behaviour or miscellanous infrequent,C0858354,addict,addict. ,0,0.625,0.0,0.0,0.0,0.0,0.6374,-0.004,0.0,Ever addicted to a behaviour or miscellanous_infrequent_,0.04,0.04,2,9,0.02
Job code at visit relations managers,C0335141,manager,"manager. Someone (or something) that controls, directs, and organizes people, resources, or processes.",0,0.464,0.0,0.0,0.0,0.0,0.6354,-0.003,0.0008,Job code at visit__relations managers,-0.03,0.04,2,1,0.0
Job code at visit metal working,C0025552,Metals,"Metals. Electropositive chemical elements characterized by ductility, malleability, luster, and conductance of heat and electricity. They can replace the hydrogen of an acid and form bases with hydroxyl radicals. (Grant & Hackh's Chemical Dictionary, 5th ed)",0,0.324,0.0,0.0,0.0,0.0,0.6272,-0.004,0.0,Job code at visit__metal working,-0.08,-0.08,2,0,0.0
Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent,C0205163,Equal,Equal. A person or thing equal to another in value or measure or force or effect or significance etc.; being essentially equal to something.,0,0.3,0.0,0.0,0.0,0.0,0.627,-0.004,0.0,Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent,0.01,0.01,99,0,0.0
Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent,C0439185,Equivalent Weight,"Equivalent Weight. A unit of relative amount of a substance that combines with or displaces 8.0 grams of oxygen or 1.008 gram of hydrogen. The unit is usually expressed in grams and is equal to the amount of substance that gains or loses one mole of electrons in a redox reaction, or to the amount of substances that releases or accepts one mole of hydrogen ions in a neutralization reaction; or to the amount of electrolyte that carries one mole of positive or negative charge. This is a large unit and measurements are more often done in its derivatives, e.g. in milliequivalents.",0,0.27,0.0,0.0,0.0,0.0,0.627,-0.004,0.0,Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent,0.01,0.01,3,0,0.0
Job code at visit housing,C0020056,Housing,Housing. Living facilities for humans.,0,0.464,0.0,0.0,0.0,0.0,0.6134,-0.004,0.0,Job code at visit__housing,-0.11,-0.11,3,3,0.15
Job code at visit housing,C1704678,Housing Device,Housing Device. A structural enclosure designed to contain or support a device.,0,0.244,0.0,0.0,0.0,0.0,0.6134,-0.004,0.0,Job code at visit__housing,-0.11,-0.11,99,9,inf
Salt added to food Never/rarely,C0036140,Salts,"Salts. Substances produced from the reaction between acids and bases; compounds consisting of a metal (positive) and nonmetal (negative) radical. (Grant & Hackh's Chemical Dictionary, 5th ed)",0,0.359,0.0,0.0,0.0,0.0,0.5983,0.005,0.0004,Salt added to food_Never/rarely,-0.03,-0.03,2,24,0.03
Salt added to food Never/rarely,C0037494,sodium chloride,sodium chloride. A ubiquitous sodium salt that is commonly used to season food.,0,0.57,0.0,0.0,0.0,0.0,0.5983,0.005,0.0004,Salt added to food_Never/rarely,-0.03,-0.03,2,4,0.0
Salt added to food Never/rarely,C0206136,"Sodium Chloride, Dietary","Sodium Chloride, Dietary. Sodium chloride used in foods.",0,0.601,0.0,0.0,0.0,0.0,0.5983,0.005,0.0004,Salt added to food_Never/rarely,-0.03,-0.03,2,3,0.01
Salt added to food Never/rarely,C0016452,Food,Food. Substances taken in by the body to provide nourishment.,0,0.372,0.0,0.0,0.0,0.0,0.5983,0.005,0.0004,Salt added to food_Never/rarely,-0.03,-0.03,2,5,0.01
Salt added to food Never/rarely,C3540798,Food allergenic extracts,Food allergenic extracts. ,0,0.245,0.0,0.0,0.0,0.0,0.5983,0.005,0.0004,Salt added to food_Never/rarely,-0.03,-0.03,99,0,0.0
Job code at visit process plant,C1567995,Plant allergen,Plant allergen. ,0,0.209,0.0,0.0,0.0,0.0,0.5896,0.005,0.0,Job code at visit__process plant,-0.04,-0.04,3,0,0.0
Z87.4 - Personal history of diseases of the genito-urinary system,C0262926,Medical History,"Medical History. A record of a patient's background regarding health and the occurrence of disease events of the individual. In addition, personal medical history may be a variable in epidemiologic studies.",0,0.242,0.0,0.0,0.0,0.0,0.579,0.017,0.0,Z87.4 - Personal history of diseases of the genito-urinary system,0.05,0.05,2,1,0.0
Z87.4 - Personal history of diseases of the genito-urinary system,C0424945,Social and personal history,Social and personal history. ,0,0.173,0.0,0.0,0.0,0.0,0.579,0.017,0.0,Z87.4 - Personal history of diseases of the genito-urinary system,0.05,0.05,99,11,inf
Z87.4 - Personal history of diseases of the genito-urinary system,C0042066,Genitourinary system,"Genitourinary system. All the organs involved in reproduction and the formation and release of URINE. It includes the kidneys, ureters, BLADDER; URETHRA, and the organs of reproduction - ovaries, UTERUS; FALLOPIAN TUBES; VAGINA; and CLITORIS in women and the testes; SEMINAL VESICLES; PROSTATE; seminal ducts; and PENIS in men.",0,0.47,0.0,0.0,0.0,0.0,0.579,0.017,0.0,Z87.4 - Personal history of diseases of the genito-urinary system,0.05,0.05,3,32,1.0
(BMI) Body mass index (p23104),C0005893,Body mass index procedure,Body mass index procedure. ,0,0.582,0.0,0.0,0.0,0.0015,0.5748,0.003,0.0,(BMI) Body mass index (p23104),-0.08,-0.08,2,0,0.0
(BMI) Body mass index (p23104),C0578022,Finding of body mass index,Finding of body mass index. The result of a body mass index measurement.,0,0.667,0.0,0.0,0.0,0.0015,0.5748,0.003,0.0,(BMI) Body mass index (p23104),-0.08,-0.08,2,7,0.02
Diverticulosis,C1510475,Diverticulosis,"Diverticulosis. A finding indicating the presence of multiple pouches, usually in the colonic or gastric wall.",0,0.798,0.0,0.0,0.0,0.0005,0.5657,0.008,0.0,Diverticulosis,-0.01,-0.01,2,0,0.0
Diverticulosis,C0810029,Diverticulosis and Diverticulitis,"Diverticulosis and Diverticulitis. <p>Diverticula are small pouches that bulge outward through the colon, or large intestine. If you have these pouches, you have a condition called diverticulosis. It becomes more common as people age. About half of all people over age 60 have it. Doctors believe the main cause is a low-fiber diet.</p> <p>Most people with diverticulosis don't have symptoms. Sometimes it causes mild cramps, bloating or constipation. Diverticulosis is often found through tests ordered for something else. For example, it is often found during a colonoscopy to screen for cancer. A high-fiber diet and mild pain reliever will often relieve symptoms.</p> <p>If the pouches become inflamed or infected, you have a condition called diverticulitis. The most common symptom is abdominal pain, usually on the left side. You may also have fever, nausea, vomiting, chills, cramping, and constipation. In serious cases, diverticulitis can lead to bleeding, tears, or blockages. Your doctor will do a physical exam and imaging tests to diagnose it. Treatment may include antibiotics, pain relievers, and a liquid diet. A serious case may require a hospital stay or surgery.</p> <p class="""">NIH: National Institute of Diabetes and Digestive and Kidney Diseases</p>",0,0.834,0.0,0.0,0.0,0.0005,0.5657,0.008,0.0,Diverticulosis,-0.01,-0.01,99,10,inf
Job code at visit electricians electrical,C0013790,Electricity,Electricity. The physical effects involving the presence of electric charges at rest and in motion.,0,0.425,0.0,0.0,0.0,0.0,0.5587,-0.005,0.0,Job code at visit__electricians electrical,-0.05,-0.05,2,0,0.0
Job code at visit electricians electrical,C0442828,Electrical (qualifier value),Electrical (qualifier value). ,0,0.574,0.0,0.0,0.0,0.0,0.5587,-0.005,0.0,Job code at visit__electricians electrical,-0.05,-0.05,99,6,inf
Frequency of friend/family visits No friends/family outside household,C0020052,Households,"Households. A social unit comprised of one or more individuals living together (all of whom need not be related) in the same dwelling, who aggregate and share their incomes.",0,0.503,0.0,0.0,0.0,0.0,0.5565,0.005,0.0,Frequency of friend/family visits_No friends/family outside household,-0.11,-0.11,2,9,0.01
Alcohol intake frequency. Three or four times a week,C0001948,Alcohol consumption,"Alcohol consumption. Behaviors associated with the ingesting of ALCOHOLIC BEVERAGES, including social drinking.",0,0.5,0.0,0.0,0.0,0.0,0.5305,0.006,0.0,Alcohol intake frequency._Three or four times a week,0.03,0.03,2,13,0.02
"Qualifications College or University degree|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.425,0.0,0.0,0.0,0.0,0.5235,-0.006,0.0,"Qualifications_College or University degree|Other professional qualifications eg: nursing, teaching",0.02,0.02,3,1,0.2
"Qualifications College or University degree|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.281,0.0,0.0,0.0,0.0,0.5235,-0.006,0.0,"Qualifications_College or University degree|Other professional qualifications eg: nursing, teaching",0.02,0.02,2,16,0.12
Nausea and vomiting,C0027497,Nausea,"Nausea. An unpleasant sensation in the stomach usually accompanied by the urge to vomit. Common causes are early pregnancy, sea and motion sickness, emotional stress, intense pain, food poisoning, and various enteroviruses.",0,0.785,0.0,0.0,0.0,0.0011,0.5227,-0.002,0.0,Nausea and vomiting,0.03,0.07,2,1,0.0
Nausea and vomiting,C0042963,Vomiting,Vomiting. The forcible expulsion of the contents of the STOMACH through the MOUTH.,0,0.737,0.0,0.0,0.0,0.0011,0.5227,-0.002,0.0,Nausea and vomiting,0.03,0.07,2,39,0.03
Salt added to food Always,C0036140,Salts,"Salts. Substances produced from the reaction between acids and bases; compounds consisting of a metal (positive) and nonmetal (negative) radical. (Grant & Hackh's Chemical Dictionary, 5th ed)",0,0.353,0.0,0.0,0.0,0.0,0.5192,-0.006,0.0,Salt added to food_Always,0.0,0.03,2,24,0.03
Salt added to food Always,C0037494,sodium chloride,sodium chloride. A ubiquitous sodium salt that is commonly used to season food.,0,0.587,0.0,0.0,0.0,0.0,0.5192,-0.006,0.0,Salt added to food_Always,0.0,0.03,2,4,0.0
Salt added to food Always,C0206136,"Sodium Chloride, Dietary","Sodium Chloride, Dietary. Sodium chloride used in foods.",0,0.591,0.0,0.0,0.0,0.0,0.5192,-0.006,0.0,Salt added to food_Always,0.0,0.03,2,3,0.01
Salt added to food Always,C0016452,Food,Food. Substances taken in by the body to provide nourishment.,0,0.365,0.0,0.0,0.0,0.0,0.5192,-0.006,0.0,Salt added to food_Always,0.0,0.03,2,5,0.01
Salt added to food Always,C3540798,Food allergenic extracts,Food allergenic extracts. ,0,0.269,0.0,0.0,0.0,0.0,0.5192,-0.006,0.0,Salt added to food_Always,0.0,0.03,99,0,0.0
"Qualifications College or University degree|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028677,Discipline of Nursing,"Discipline of Nursing. The field of nursing care concerned with the promotion, maintenance, and restoration of health.",0,0.334,0.0,0.0,0.0,0.0,0.5052,0.006,0.0,"Qualifications_College or University degree|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.04,0.04,3,1,0.2
"Qualifications College or University degree|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",C0028678,nursing therapy,"nursing therapy. Used with diseases for nursing care and techniques in their management. It includes the nursing role in diagnostic, therapeutic, and preventive procedures.",0,0.19,0.0,0.0,0.0,0.0,0.5052,0.006,0.0,"Qualifications_College or University degree|O levels/GCSEs or equivalent|Other professional qualifications eg: nursing, teaching",0.04,0.04,2,16,0.12
(AMD) age-related macular degeneration genetic risk,C0017921,Glycogen storage disease type II,"Glycogen storage disease type II. An autosomal recessively inherited glycogen storage disease caused by GLUCAN 1,4-ALPHA-GLUCOSIDASE deficiency. Large amounts of GLYCOGEN accumulate in the LYSOSOMES of skeletal muscle (MUSCLE, SKELETAL); HEART; LIVER; SPINAL CORD; and BRAIN. Three forms have been described: infantile, childhood, and adult. The infantile form is fatal in infancy and presents with hypotonia and a hypertrophic cardiomyopathy (CARDIOMYOPATHY, HYPERTROPHIC). The childhood form usually presents in the second year of life with proximal weakness and respiratory symptoms. The adult form consists of a slowly progressive proximal myopathy. (From Muscle Nerve 1995;3:S61-9; Menkes, Textbook of Child Neurology, 5th ed, pp73-4)",0,0.415,0.0,0.0,0.0,0.005,0.5027,0.007,0.0002,(AMD) age-related macular degeneration genetic risk,0.32,0.45,2,2,0.01
(AMD) age-related macular degeneration genetic risk,C0242383,Age related macular degeneration,"Age related macular degeneration. Age-related loss of vision in the central portion of the retina (macula), secondary to retinal degeneration.",0,0.76,0.0,0.0,0.0,0.005,0.5027,0.007,0.0002,(AMD) age-related macular degeneration genetic risk,0.32,0.45,2,1,0.0
(AMD) age-related macular degeneration genetic risk,C1517512,Genetic Risk,Genetic Risk. Risk of developing a disease based on a patient's heredity,0,0.541,0.0,0.0,0.0,0.005,0.5027,0.007,0.0002,(AMD) age-related macular degeneration genetic risk,0.32,0.45,3,0,0.0
Job code at visit electrical,C0013790,Electricity,Electricity. The physical effects involving the presence of electric charges at rest and in motion.,0,0.422,0.0,0.0,0.0,0.0,0.5024,-0.006,0.0,Job code at visit__electrical,-0.08,-0.08,2,0,0.0
Job code at visit electrical,C0442828,Electrical (qualifier value),Electrical (qualifier value). ,0,0.593,0.0,0.0,0.0,0.0,0.5024,-0.006,0.0,Job code at visit__electrical,-0.08,-0.08,99,6,inf
Frequency of tiredness / lethargy in last 2 weeks Nearly every day,C0015672,Fatigue,"Fatigue. The state of weariness following a period of exertion, mental or physical, characterized by a decreased capacity for work and reduced efficiency to respond to stimuli.",0,0.563,0.0,0.0,0.0,0.0019,0.4991,-0.006,0.0,Frequency of tiredness / lethargy in last 2 weeks_Nearly every day,-0.07,-0.07,2,0,0.0
Frequency of tiredness / lethargy in last 2 weeks Nearly every day,C0023380,Lethargy,Lethargy. Characterized by a lack of vitality or energy.,0,0.53,0.0,0.0,0.0,0.0019,0.4991,-0.006,0.0,Frequency of tiredness / lethargy in last 2 weeks_Nearly every day,-0.07,-0.07,2,0,0.0
Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent|CSEs or equivalent,C0205163,Equal,Equal. A person or thing equal to another in value or measure or force or effect or significance etc.; being essentially equal to something.,0,0.299,0.0,0.0,0.0,0.0,0.4955,0.006,0.0,Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|CSEs or equivalent,0.01,0.01,99,0,0.0
Qualifications A levels/AS levels or equivalent|O levels/GCSEs or equivalent|CSEs or equivalent,C0439185,Equivalent Weight,"Equivalent Weight. A unit of relative amount of a substance that combines with or displaces 8.0 grams of oxygen or 1.008 gram of hydrogen. The unit is usually expressed in grams and is equal to the amount of substance that gains or loses one mole of electrons in a redox reaction, or to the amount of substances that releases or accepts one mole of hydrogen ions in a neutralization reaction; or to the amount of electrolyte that carries one mole of positive or negative charge. This is a large unit and measurements are more often done in its derivatives, e.g. in milliequivalents.",0,0.253,0.0,0.0,0.0,0.0,0.4955,0.006,0.0,Qualifications_A levels/AS levels or equivalent|O levels/GCSEs or equivalent|CSEs or equivalent,0.01,0.01,3,0,0.0
Cellulitis and abscess of arm/hand,C0007642,Cellulitis,"Cellulitis. An acute, diffuse, and suppurative inflammation of loose connective tissue, particularly the deep subcutaneous tissues, and sometimes muscle, which is most commonly seen as a result of infection of a wound, ulcer, or other skin lesions.",0,0.667,0.0,0.0,0.0,0.0,0.4925,0.007,0.0004,Cellulitis and abscess of arm/hand,0.02,0.02,2,17,0.04
Cellulitis and abscess of arm/hand,C0000833,Abscess,"Abscess. Accumulation of purulent material in tissues, organs, or circumscribed spaces, usually associated with signs of infection.",0,0.57,0.0,0.0,0.0,0.0,0.4925,0.007,0.0004,Cellulitis and abscess of arm/hand,0.02,0.02,2,10,0.01
Hemorrhage of gastrointestinal tract,C0029163,Oral Hemorrhage,"Oral Hemorrhage. Bleeding from the blood vessels of the mouth, which may occur as a result of injuries to the mouth, accidents in oral surgery, or diseases of the gums.",0,0.549,0.0,1.0,0.2,0.0015,0.4874,-0.007,0.0007,Hemorrhage of gastrointestinal tract,0.06,0.06,2,0,0.0
Hemorrhage of gastrointestinal tract,C0426747,Bleeding from anus,Bleeding from anus. Bleeding originating from the anal area.,0,0.643,0.0,1.0,0.2,0.0015,0.4874,-0.007,0.0007,Hemorrhage of gastrointestinal tract,0.06,0.06,2,23,5.75
Hemorrhage of gastrointestinal tract,C0017189,Gastrointestinal tract structure,"Gastrointestinal tract structure. Generally refers to the digestive structures stretching from the MOUTH to ANUS, but does not include the accessory glandular organs (LIVER; BILIARY TRACT; PANCREAS).",0,0.639,0.0,1.0,0.2,0.0015,0.4874,-0.007,0.0007,Hemorrhage of gastrointestinal tract,0.06,0.06,3,0,0.0
Hemorrhage of gastrointestinal tract,C4299166,Abdomen+Pelvis>Gastrointestinal tract,Abdomen+Pelvis>Gastrointestinal tract. ,0,0.448,0.0,1.0,0.2,0.0015,0.4874,-0.007,0.0007,Hemorrhage of gastrointestinal tract,0.06,0.06,99,33,inf
Hemorrhage of gastrointestinal tract,C1333802,Gastrointestinal Stromal Tumor of the Gastrointestinal Tract,"Gastrointestinal Stromal Tumor of the Gastrointestinal Tract. A stromal tumor that originates from the interstitial cells of Cajal. It may involve any part of the gastrointestinal tract. The majority of cases occur in the stomach. Morphologic variants include the epithelioid cell type, spindle cell type, and mixed cell type. Most cases contain KIT- or PDGFRA-activating mutations. Lesions with a diameter greater than 10cm and more than 5 mitotic figures per 50HPF tend to have a more aggressive clinical course. Until recently, surgery has been the only effective therapy for this tumor. However, many patients still experience recurrence. A KIT tyrosine kinase inhibitor, imatinib mesylate (also known as STI-571 or Gleevec), is now effective in the treatment of relapsed and unresectable cases.",0,0.323,0.0,1.0,0.2,0.0015,0.4874,-0.007,0.0007,Hemorrhage of gastrointestinal tract,0.06,0.06,99,9,inf
"Esophagitis, GERD and related diseases",C0014868,Esophagitis,"Esophagitis. INFLAMMATION, acute or chronic, of the ESOPHAGUS caused by BACTERIA, chemicals, or TRAUMA.",0,0.659,0.0,0.0,0.0,0.0002,0.4722,0.002,0.0,"Esophagitis, GERD and related diseases",0.03,0.03,2,7,0.02
"Esophagitis, GERD and related diseases",C0017168,Gastroesophageal reflux disease,"Gastroesophageal reflux disease. Retrograde flow of gastric juice (GASTRIC ACID) and/or duodenal contents (BILE ACIDS; PANCREATIC JUICE) into the distal ESOPHAGUS, commonly due to incompetence of the LOWER ESOPHAGEAL SPHINCTER.",0,0.563,0.0,0.0,0.0,0.0002,0.4722,0.002,0.0,"Esophagitis, GERD and related diseases",0.03,0.03,2,0,0.0
"Esophagitis, GERD and related diseases",C0029896,Otorhinolaryngologic Diseases,"Otorhinolaryngologic Diseases. Pathological processes of the ear, the nose, and the throat, also known as the ENT diseases.",0,0.163,0.0,0.0,0.0,0.0002,0.4722,0.002,0.0,"Esophagitis, GERD and related diseases",0.03,0.03,2,1,0.04
Job code at visit maintenance managers,C0024501,Maintenance,Maintenance. The upkeep of property or equipment.,0,0.427,0.0,0.0,0.0,0.0,0.4709,0.006,0.0,Job code at visit__maintenance managers,-0.04,0.0,99,0,0.0
Job code at visit maintenance managers,C0335141,manager,"manager. Someone (or something) that controls, directs, and organizes people, resources, or processes.",0,0.496,0.0,0.0,0.0,0.0,0.4709,0.006,0.0,Job code at visit__maintenance managers,-0.04,0.0,2,1,0.0
Job code at visit works maintenance,C0024501,Maintenance,Maintenance. The upkeep of property or equipment.,0,0.472,0.0,0.0,0.0,0.0,0.4709,0.006,0.0,Job code at visit__works maintenance,-0.08,-0.08,99,0,0.0
Probable recurrent major depression (moderate),C0205081,Moderate (severity modifier),"Moderate (severity modifier). <p>Privacy metadata indicating the level of protection required to safeguard personal and healthcare information, which if disclosed without authorization, would present a moderate risk of harm to an individual's reputation and sense of privacy.</p><i>Usage Note:</i>The level of protection afforded moderately confidential information is dictated by privacy policies intended to engender trust in a service provider. May include publicly available information in jurisdictions that restrict uses of that information without the consent of the data subject.<p>Privacy policies mandating moderate levels of protection, which preempt less protective privacy policies. ""Moderate"" confidentiality policies differ from and would be preempted by the prevailing privacy policies mandating the normative level of protection for information used in the delivery and management of healthcare.</p>Confidentiality code total order hierarchy: Moderate (M) is less protective than<i>V, R, and N*, and subsumes all other protection levels (i.e., *L</i>and *U*).<b>Examples:</b>Includes personal and health information that an individual authorizes to be collected, accessed, used or disclosed to a bank for a health credit card or savings account; to health oversight authorities; to a hospital patient directory; to worker compensation, disability, property and casualty or life insurers; and to personal health record systems, consumer-controlled devices, social media accounts and online Apps; or for marketing purposes",0,0.394,0.0,0.0,0.0,0.0006,0.4643,-0.007,0.0006,Probable recurrent major depression (moderate)_None,-0.05,-0.05,99,1,inf
(BC) breast cancer genetic risk,C3267881,BC Original Formula,BC Original Formula. ,0,0.212,0.0,0.0,0.0,0.0016,0.4614,-0.008,0.0,(BC) breast cancer genetic risk,0.1,0.14,99,8,inf
(BC) breast cancer genetic risk,C0006142,Malignant neoplasm of breast,Malignant neoplasm of breast. A primary or metastatic malignant neoplasm involving the breast. The vast majority of cases are carcinomas arising from the breast parenchyma or the nipple. Malignant breast neoplasms occur more frequently in females than in males.,0,0.623,0.0,0.0,0.0,0.0016,0.4614,-0.008,0.0,(BC) breast cancer genetic risk,0.1,0.14,2,4,0.0
(BC) breast cancer genetic risk,C0678222,Breast Carcinoma,"Breast Carcinoma. A carcinoma arising from the breast, most commonly the terminal ductal-lobular unit. It is the most common malignant tumor in females. Risk factors include country of birth, family history, menstrual and reproductive history, fibrocystic disease and epithelial hyperplasia, exogenous estrogens, contraceptive agents, and ionizing radiation. The vast majority of breast carcinomas are adenocarcinomas (ductal or lobular). Breast carcinoma spreads by direct invasion, by the lymphatic route, and by the blood vessel route. The most common site of lymph node involvement is the axilla.",0,0.591,0.0,0.0,0.0,0.0016,0.4614,-0.008,0.0,(BC) breast cancer genetic risk,0.1,0.14,2,4,0.0
(BC) breast cancer genetic risk,C0376571,BRCA1 gene,"BRCA1 gene. A tumor suppressor gene (GENES, TUMOR SUPPRESSOR) located on human CHROMOSOME 17 at locus 17q21. Mutations of this gene are associated with the formation of HEREDITARY BREAST AND OVARIAN CANCER SYNDROME. It encodes a large nuclear protein that is a component of DNA repair pathways.",0,0.663,0.0,0.0,0.0,0.0016,0.4614,-0.008,0.0,(BC) breast cancer genetic risk,0.1,0.14,2,6,0.01
(BC) breast cancer genetic risk,C1517512,Genetic Risk,Genetic Risk. Risk of developing a disease based on a patient's heredity,0,0.651,0.0,0.0,0.0,0.0016,0.4614,-0.008,0.0,(BC) breast cancer genetic risk,0.1,0.14,3,0,0.0
Osteoarthritis; localized,C0029408,Degenerative polyarthritis,"Degenerative polyarthritis. A progressive, degenerative joint disease, the most common form of arthritis, especially in older persons. The disease is thought to result not from the aging process but from biochemical changes and biomechanical stresses affecting articular cartilage. In the foreign literature it is often called osteoarthrosis deformans.",0,0.621,0.0,0.0,0.0,0.0009,0.4599,0.001,0.0,Osteoarthritis; localized,0.03,0.03,2,0,0.0
Osteoarthritis; localized,C0949690,Spondylarthritis,"Spondylarthritis. Inflammation of the joints of the SPINE, the intervertebral articulations.",0,0.487,0.0,0.0,0.0,0.0009,0.4599,0.001,0.0,Osteoarthritis; localized,0.03,0.03,2,0,0.0
Osteoarthritis; localized,C2350242,"Osteoarthritis, Spine","Osteoarthritis, Spine. A degenerative joint disease involving the SPINE. It is characterized by progressive deterioration of the spinal articular cartilage (CARTILAGE, ARTICULAR), usually with hardening of the subchondral bone and outgrowth of bone spurs (OSTEOPHYTE).",0,0.494,0.0,0.0,0.0,0.0009,0.4599,0.001,0.0,Osteoarthritis; localized,0.03,0.03,99,23,inf
Osteoarthritis; localized,C0392752,Localized,Localized. Being confined or restricted to a particular location. [HPO:probinson],0,0.415,0.0,0.0,0.0,0.0009,0.4599,0.001,0.0,Osteoarthritis; localized,0.03,0.03,2,5,0.11
Acetone,C0001002,acetone,acetone. A colorless liquid used as a solvent and an antiseptic. It is one of the ketone bodies produced during ketoacidosis.,0,0.864,0.0,0.0,0.0,0.0031,0.4584,0.0,0.0,Acetone,0.01,0.01,2,5,0.01
Salt added to food infrequent,C0036140,Salts,"Salts. Substances produced from the reaction between acids and bases; compounds consisting of a metal (positive) and nonmetal (negative) radical. (Grant & Hackh's Chemical Dictionary, 5th ed)",0,0.335,0.0,0.0,0.0,0.0,0.4557,0.007,0.0,Salt added to food_infrequent_,-0.01,-0.01,2,24,0.03
Salt added to food infrequent,C0037494,sodium chloride,sodium chloride. A ubiquitous sodium salt that is commonly used to season food.,0,0.575,0.0,0.0,0.0,0.0,0.4557,0.007,0.0,Salt added to food_infrequent_,-0.01,-0.01,2,4,0.0
Salt added to food infrequent,C0206136,"Sodium Chloride, Dietary","Sodium Chloride, Dietary. Sodium chloride used in foods.",0,0.572,0.0,0.0,0.0,0.0,0.4557,0.007,0.0,Salt added to food_infrequent_,-0.01,-0.01,2,3,0.01
Salt added to food infrequent,C0016452,Food,Food. Substances taken in by the body to provide nourishment.,0,0.308,0.0,0.0,0.0,0.0,0.4557,0.007,0.0,Salt added to food_infrequent_,-0.01,-0.01,2,5,0.01
Salt added to food infrequent,C3540798,Food allergenic extracts,Food allergenic extracts. ,0,0.172,0.0,0.0,0.0,0.0,0.4557,0.007,0.0,Salt added to food_infrequent_,-0.01,-0.01,99,0,0.0
Job code at visit relations,C0869014,Relations,Relations. ,0,0.369,0.0,0.0,0.0,0.0,0.4468,-0.006,0.0,Job code at visit__relations,-0.03,-0.03,3,0,0.0
Variation in diet Often,C0205419,Variant,Variant. An alteration or difference from a norm or standard.,0,0.205,0.0,0.0,0.0,0.001,0.4417,0.007,0.0001,Variation in diet_Often,-0.04,-0.04,99,1,inf
Variation in diet Often,C0012155,Diet,Diet. Regular course of eating and drinking adopted by a person or animal.,0,0.414,0.0,0.0,0.0,0.001,0.4417,0.007,0.0001,Variation in diet_Often,-0.04,-0.04,2,6,0.0
Variation in diet Often,C0012159,Diet therapy,Diet therapy. Adjusting the quantity and quality of food intake to improve health status of an individual. This term does not include the methods of food intake (NUTRITIONAL SUPPORT).,0,0.574,0.0,0.0,0.0,0.001,0.4417,0.007,0.0001,Variation in diet_Often,-0.04,-0.04,2,0,0.0
Variation in diet Often,C1549512,diet - supply,"diet - supply. <p>Diet services are supply services, with some aspects resembling Medication services: the detail of the diet is given as a description of the Material associated via Participation.typeCode=""product"". Medically relevant diet types may be communicated in the Diet.code attribute using domain ActDietCode, however, the detail of the food supplied and the various combinations of dishes should be communicated as Material instances.</p><b>Deprecation Note</b><b>Class:</b>Use either the Supply class (if dealing with what should be given to the patient) or SubstanceAdministration class (if dealing with what the patient should consume)<b>energyQuantity:</b>This quantity can be conveyed by using a Content relationship with a quantity attribute expressing the calories<p>**carbohydrateQuantity:**This quantity can be conveyed using a Content relationship to an Entity with a code of carbohydrate and a quantity attribute on the content relationship.</p>",0,0.46,0.0,0.0,0.0,0.001,0.4417,0.007,0.0001,Variation in diet_Often,-0.04,-0.04,99,0,0.0
Had other major operations Yes - you will be asked about this later by an interviewer,C0038895,Surgical aspects,"Surgical aspects. Used for operative procedures on organs, regions, or tissues in the treatment of diseases, including tissue section by lasers. It excludes transplantation, for which ""transplantation"" is used.",0,0.442,0.0,0.0,0.0,0.0026,0.4399,-0.007,0.0,Had other major operations_Yes - you will be asked about this later by an interviewer,0.06,0.06,99,25,inf
