feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
Macular degeneration (senile) of retina NOS,C0035298,Retina,"Retina. The ten-layered nervous tissue membrane of the eye. It is continuous with the OPTIC NERVE and receives images of external objects and transmits visual impulses to the brain. Its outer surface is in contact with the CHOROID and the inner surface with the VITREOUS BODY. The outer-most layer is pigmented, whereas the inner nine layers are transparent.",0,0.522,0.0,0.0,0.0,0.0001,0.7506,0.001,0.0002,Macular degeneration (senile) of retina NOS,0.13,0.24,2,0,0.0
"Amount of tobacco currently smoked No cigarettes, only smoke cigars or pipes",C0040329,Tobacco,Tobacco. Substances and products derived from NICOTIANA TABACUM.,0,0.332,0.0,0.0,0.0,0.0,0.7504,-0.001,0.0,"Amount of tobacco currently smoked_No cigarettes, only smoke cigars or pipes",-0.09,-0.09,2,6,0.0
"Amount of tobacco currently smoked No cigarettes, only smoke cigars or pipes",C0086707,Nicotiana,Nicotiana. A plant genus of the family SOLANACEAE. Members contain NICOTINE and other biologically active chemicals; its dried leaves are used for SMOKING.,0,0.409,0.0,0.0,0.0,0.0,0.7504,-0.001,0.0,"Amount of tobacco currently smoked_No cigarettes, only smoke cigars or pipes",-0.09,-0.09,2,126,0.67
"Amount of tobacco currently smoked No cigarettes, only smoke cigars or pipes",C0740009,Nicotiana tabacum,Nicotiana tabacum. ,0,0.375,0.0,0.0,0.0,0.0,0.7504,-0.001,0.0,"Amount of tobacco currently smoked_No cigarettes, only smoke cigars or pipes",-0.09,-0.09,2,205,0.95
"Amount of tobacco currently smoked No cigarettes, only smoke cigars or pipes",C0677453,Cigarette,Cigarette. Roll of dried and finely cut TOBACCO leaves wrapped in a cylinder of thin paper used for SMOKING.,0,0.456,0.0,0.0,0.0,0.0,0.7504,-0.001,0.0,"Amount of tobacco currently smoked_No cigarettes, only smoke cigars or pipes",-0.09,-0.09,3,153,8.05
M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),C0224498,Meniscus structure of joint,Meniscus structure of joint. Crescent-shaped cartilaginous tissue interposed between two articulating bones.,0,0.566,0.0,0.0,0.0,0.0,0.7464,-0.001,0.0006,M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),0.01,0.01,2,0,0.0
M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),C2315938,Genus Meniscus,Genus Meniscus. ,0,0.405,0.0,0.0,0.0,0.0,0.7464,-0.001,0.0006,M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),0.01,0.01,99,82,inf
M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),C3263722,Traumatic AND/OR non-traumatic injury,Traumatic AND/OR non-traumatic injury. Disorder resulting from physical damage to the body,0,0.276,0.0,0.0,0.0,0.0,0.7464,-0.001,0.0006,M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),0.01,0.01,99,28,inf
M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),C3263723,Traumatic injury,"Traumatic injury. Damage inflicted on the body as the direct or indirect result of an external force, with or without disruption of structural continuity.",0,0.277,0.0,0.0,0.0,0.0,0.7464,-0.001,0.0006,M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),0.01,0.01,2,56,0.35
M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),C0080039,Posterior Cruciate Ligament,"Posterior Cruciate Ligament. A strong ligament of the knee that originates from the anterolateral surface of the medial condyle of the femur, passes posteriorly and inferiorly between the condyles, and attaches to the posterior intercondylar area of the tibia.",0,0.428,0.0,0.0,0.0,0.0,0.7464,-0.001,0.0006,M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),0.01,0.01,2,48,0.52
M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),C0205098,Medial,Medial. Toward the middle or inside (as opposed to lateral).,0,0.168,0.0,0.0,0.0,0.0,0.7464,-0.001,0.0006,M23.22 - Derangement of meniscus due to old tear or injury (Posterior cruciate ligament or Posterior horn of medial meniscus),0.01,0.01,3,70,1.32
Lymphadenitis,C0024205,Lymphadenitis,Lymphadenitis. Inflammation of the lymph nodes.,0,0.949,0.0,0.0,0.0,0.0,0.7419,-0.0,0.0002,Lymphadenitis,0.11,0.11,2,24,0.1
Excessive or frequent menstruation,C0442802,Excessive (qualifier value),Excessive (qualifier value). Beyond normal limits; unrestrained.,0,0.189,0.0,0.0,0.0,0.0019,0.7204,-0.001,0.0005,Excessive or frequent menstruation,0.02,0.02,99,38,inf
Excessive or frequent menstruation,C0025344,Menstruation,"Menstruation. The periodic shedding of the ENDOMETRIUM and associated menstrual bleeding in the MENSTRUAL CYCLE of humans and primates. Menstruation is due to the decline in circulating PROGESTERONE, and occurs at the late LUTEAL PHASE when LUTEOLYSIS of the CORPUS LUTEUM takes place.",0,0.674,0.0,0.0,0.0,0.0019,0.7204,-0.001,0.0005,Excessive or frequent menstruation,0.02,0.02,2,4,0.01
Seborrheic keratosis,C0022603,Seborrheic keratosis,"Seborrheic keratosis. Benign eccrine poromas that present as multiple oval, brown-to-black plaques, located mostly on the chest and back. The age of onset is usually in the fourth or fifth decade.",0,0.855,0.0,0.0,0.0,0.0,0.7186,0.0,0.0,Seborrheic keratosis,0.17,0.17,2,312,2.64
Other forms of chronic heart disease,C1290386,Chronic heart disease,Chronic heart disease. ,0,0.948,0.0,0.0,0.0,0.0006,0.7177,0.003,0.0001,Other forms of chronic heart disease,0.19,0.2,2,0,0.0
Ever had refractive laser eye surgery Left eye only,C0229090,Left eye structure,Left eye structure. The eye positioned in the left orbit.,0,0.393,0.0,0.0,0.0,0.0,0.7152,-0.001,0.0,Ever had refractive laser eye surgery_Left eye only,0.1,0.1,2,69,4.93
Elevated blood pressure reading without diagnosis of hypertension,C0235222,Diastolic hypertension,Diastolic hypertension. Hypertension characterized diastolic blood pressure greater than 90 mmHg on two occasions.,0,0.415,0.0,1.0,0.3,0.0001,0.7149,0.0,0.0,Elevated blood pressure reading without diagnosis of hypertension,0.02,0.14,2,0,0.0
Elevated blood pressure reading without diagnosis of hypertension,C1696708,Prehypertension,"Prehypertension. Blood pressure levels that are between normotension and hypertension. Individuals with prehypertension are at a higher risk for developing cardiovascular diseases. Generally, prehypertension is defined as SYSTOLIC PRESSURE of 131-139 mm Hg and/or DIASTOLIC PRESSURE of 81-89 when the optimal is 120/80 mm Hg. For diabetics and other metabolism diseases the prehypertension is around 110-129/70-79 mm Hg.",0,0.563,0.0,1.0,0.3,0.0001,0.7149,0.0,0.0,Elevated blood pressure reading without diagnosis of hypertension,0.02,0.14,2,35,0.61
Benign neoplasm of skin,C0086692,Benign Neoplasm,"Benign Neoplasm. A neoplasm which is characterized by the absence of morphologic features associated with malignancy (severe cytologic atypia, tumor cell necrosis, and high mitotic rate). Benign neoplasms remain confined to the original site of growth and do not metastasize to other anatomic sites.",0,0.473,0.0,0.0,0.0,0.0,0.7091,-0.001,0.0005,Benign neoplasm of skin,0.07,0.07,2,9,0.01
Benign neoplasm of skin,C0347197,Benign neoplasm of oral cavity,"Benign neoplasm of oral cavity. A non-metastasizing neoplasm arising from the oral cavity. Representative examples include hemangioma, tongue lipoma, and buccal mucosa papilloma.",0,0.453,0.0,0.0,0.0,0.0,0.7091,-0.001,0.0005,Benign neoplasm of skin,0.07,0.07,2,9,4.5
Benign neoplasm of skin,C0347276,Benign neoplasm of anus,Benign neoplasm of anus. A non-metastasizing neoplasm arising from the anus. Representative examples include squamous papilloma and papillary hidradenoma.,0,0.553,0.0,0.0,0.0,0.0,0.7091,-0.001,0.0005,Benign neoplasm of skin,0.07,0.07,99,0,0.0
Benign neoplasm of skin,C0444099,Skin Specimen,Skin Specimen. ,0,0.523,0.0,0.0,0.0,0.0,0.7091,-0.001,0.0005,Benign neoplasm of skin,0.07,0.07,2,0,0.0
Benign neoplasm of skin,C1123023,Skin,Skin. The outer covering of the body that protects it from the environment. It is composed of the DERMIS and the EPIDERMIS.,0,0.57,0.0,0.0,0.0,0.0,0.7091,-0.001,0.0005,Benign neoplasm of skin,0.07,0.07,2,248,0.33
Z03.8 - Observation for other suspected diseases and conditions,C0302523,Observation in research,"Observation in research. The act of regarding attentively and studying facts and occurrences, gathering data through analyzing, measuring, and drawing conclusions, with the purpose of applying the observed information to theoretical assumptions. Observation as a scientific method in the acquisition of knowledge began in classical antiquity; in modern science and medicine its greatest application is facilitated by modern technology. Observation is one of the components of the research process.",0,0.22,0.0,0.0,0.0,0.0002,0.6964,0.003,0.0008,Z03.8 - Observation for other suspected diseases and conditions,0.14,0.14,2,219,1.63
Z03.8 - Observation for other suspected diseases and conditions,C0700325,Patient observation,"Patient observation. Clinical management approach wherein immediate therapy is not provided but there is a period of observation during which periodic tests monitor patient and the progression of the illness. (Driffield T, Smith PC Med Decis Making. 2007 Mar-Apr;27(2):178-88)",0,0.179,0.0,0.0,0.0,0.0002,0.6964,0.003,0.0008,Z03.8 - Observation for other suspected diseases and conditions,0.14,0.14,2,0,0.0
Z03.8 - Observation for other suspected diseases and conditions,C0332147,Suspected diagnosis,Suspected diagnosis. ,0,0.591,0.0,0.0,0.0,0.0002,0.6964,0.003,0.0008,Z03.8 - Observation for other suspected diseases and conditions,0.14,0.14,99,12,inf
Z86.1 - Personal history of infectious and parasitic diseases,C0424945,Social and personal history,Social and personal history. ,0,0.295,0.0,1.0,0.2,0.0003,0.6905,0.001,0.0003,Z86.1 - Personal history of infectious and parasitic diseases,-0.03,-0.03,99,49,inf
Z86.1 - Personal history of infectious and parasitic diseases,C0009450,Communicable Diseases,"Communicable Diseases. An illness caused by an infectious agent or its toxins that occurs through the direct or indirect transmission of the infectious agent or its products from an infected individual or via an animal, vector or the inanimate environment to a susceptible animal or human host.",0,0.396,0.0,1.0,0.2,0.0003,0.6905,0.001,0.0003,Z86.1 - Personal history of infectious and parasitic diseases,-0.03,-0.03,2,171,0.06
Z86.1 - Personal history of infectious and parasitic diseases,C1550587,infectious - Entity Risk,infectious - Entity Risk. <p>Material known to be infectious with human pathogenic microorganisms. Those who handle this material must take precautions for their protection.</p>,0,0.283,0.0,1.0,0.2,0.0003,0.6905,0.001,0.0003,Z86.1 - Personal history of infectious and parasitic diseases,-0.03,-0.03,99,154,inf
Z86.1 - Personal history of infectious and parasitic diseases,C0030499,Parasitic Diseases,"Parasitic Diseases. Infections or infestations with PARASITES. They are often contracted through contact with an intermediate vector, but may occur as the result of direct exposure.",0,0.307,0.0,1.0,0.2,0.0003,0.6905,0.001,0.0003,Z86.1 - Personal history of infectious and parasitic diseases,-0.03,-0.03,2,0,0.0
Ever had surgery for glaucoma or high eye pressure Both eyes,C0038894,Surgery specialty,Surgery specialty. The branch of medical science that treats disease or injury by operative procedures.,0,0.269,0.0,1.0,0.2,0.0,0.6846,0.001,0.0,Ever had surgery for glaucoma or high eye pressure_Both eyes,0.19,0.19,99,21,inf
Ever had surgery for glaucoma or high eye pressure Both eyes,C0038895,Surgical aspects,"Surgical aspects. Used for operative procedures on organs, regions, or tissues in the treatment of diseases, including tissue section by lasers. It excludes transplantation, for which ""transplantation"" is used.",0,0.321,0.0,1.0,0.2,0.0,0.6846,0.001,0.0,Ever had surgery for glaucoma or high eye pressure_Both eyes,0.19,0.19,99,85,inf
Ever had surgery for glaucoma or high eye pressure Both eyes,C0017601,Glaucoma,"Glaucoma. An ocular disease, occurring in many forms, having as its primary characteristics an unstable or a sustained increase in the intraocular pressure which the eye cannot withstand without damage to its structure or impairment of its function. The consequences of the increased pressure may be manifested in a variety of symptoms, depending upon type and severity, such as excavation of the optic disk, hardness of the eyeball, corneal anesthesia, reduced visual acuity, seeing of colored halos around lights, disturbed dark adaptation, visual field defects, and headaches. (Dictionary of Visual Science, 4th ed)",0,0.595,0.0,1.0,0.2,0.0,0.6846,0.001,0.0,Ever had surgery for glaucoma or high eye pressure_Both eyes,0.19,0.19,2,0,0.0
Ever had surgery for glaucoma or high eye pressure Both eyes,C0234708,Raised intraocular pressure (finding),Raised intraocular pressure (finding). Increased pressure of the intraocular fluid in the eye.,0,0.542,0.0,1.0,0.2,0.0,0.6846,0.001,0.0,Ever had surgery for glaucoma or high eye pressure_Both eyes,0.19,0.19,2,49,0.3
Ever had surgery for glaucoma or high eye pressure Both eyes,C0015392,Eye,Eye. The organ of sight constituting a pair of globular organs made up of a three-layered roughly spherical structure specialized for receiving and responding to light.,0,0.431,0.0,1.0,0.2,0.0,0.6846,0.001,0.0,Ever had surgery for glaucoma or high eye pressure_Both eyes,0.19,0.19,2,165,0.02
Leg pain when standing still or sitting,C0023222,Pain in lower limb,Pain in lower limb. A sensation of discomfort emanating from the femur or its supporting structures.,0,0.653,0.0,0.0,0.0,0.0006,0.6818,-0.001,0.0008,Leg pain when standing still or sitting_No,0.03,0.03,2,0,0.0
Leg pain when standing still or sitting,C0231472,Standing position,Standing position. The act of assuming or maintaining an erect upright position.,0,0.355,0.0,0.0,0.0,0.0006,0.6818,-0.001,0.0008,Leg pain when standing still or sitting_No,0.03,0.03,3,0,0.0
Leg pain when standing still or sitting,C0277814,Sitting position,Sitting position. The state or act of one who sits; the posture of one who occupies a seat.,0,0.427,0.0,0.0,0.0,0.0006,0.6818,-0.001,0.0008,Leg pain when standing still or sitting_No,0.03,0.03,2,108,0.36
Leg pain when standing still or sitting,C2584297,Sitting Function,"Sitting Function. Putting the weight of the body, against the ground or a horizontal object such as a chair seat.",0,0.5,0.0,0.0,0.0,0.0006,0.6818,-0.001,0.0008,Leg pain when standing still or sitting_No,0.03,0.03,2,47,7.83
Behavioural and miscellaneous addictions Something else not mentioned,C0278076,Behavioral tic,"Behavioral tic. Habitual, repeated, rapid contraction of certain muscles, resulting in stereotyped individualized actions that can be voluntarily suppressed for only brief periods. They often involve the face, vocal cords, neck, and less often the extremities. Examples include repetitive throat clearing, vocalizations, sniffing, pursing the lips, and excessive blinking. Tics tend to be aggravated by emotional stress. When frequent they may interfere with speech and INTERPERSONAL RELATIONS. Conditions which feature frequent and prominent tics as a primary manifestation of disease are referred to as TIC DISORDERS. (From Adams et al., Principles of Neurology, 6th ed, pp109-10)",0,0.342,0.0,0.0,0.0,0.0,0.6728,0.001,0.0001,Behavioural and miscellaneous addictions_Something else not mentioned,0.14,0.21,2,3,0.02
Behavioural and miscellaneous addictions Something else not mentioned,C0085281,Addictive Behavior,"Addictive Behavior. The observable, measurable, and often pathological activity of an organism that portrays its inability to overcome a habit resulting in an insatiable craving for a substance or for performing certain acts. The addictive behavior includes the emotional and physical overdependence on the object of habit in increasing amount or frequency.",0,0.713,0.0,0.0,0.0,0.0,0.6728,0.001,0.0001,Behavioural and miscellaneous addictions_Something else not mentioned,0.14,0.21,2,75,0.08
Ever addicted to a behaviour or miscellanous,C0858354,addict,addict. ,0,0.655,0.0,0.0,0.0,0.0,0.6719,-0.001,0.0,Ever addicted to a behaviour or miscellanous_Yes,0.08,0.08,2,116,0.21
Hemiplegia,C0018991,Hemiplegia,"Hemiplegia. Severe or complete loss of motor function on one side of the body. This condition is usually caused by BRAIN DISEASES that are localized to the cerebral hemisphere opposite to the side of weakness. Less frequently, BRAIN STEM lesions; cervical SPINAL CORD DISEASES; PERIPHERAL NERVOUS SYSTEM DISEASES; and other conditions may manifest as hemiplegia. The term hemiparesis (see PARESIS) refers to mild to moderate weakness involving one side of the body.",0,0.835,0.0,0.0,0.0,0.0,0.6399,0.002,0.0004,Hemiplegia,0.09,0.09,2,23,0.12
Eye problems/disorders Injury or trauma resulting in loss of vision|Other serious eye condition,C0043251,Wounds and Injuries,"Wounds and Injuries. Damage inflicted on the body as the direct or indirect result of an external force, with or without disruption of structural continuity.",0,0.54,0.0,0.0,0.0,0.0,0.6387,-0.001,0.0005,Eye problems/disorders_Injury or trauma resulting in loss of vision|Other serious eye condition,0.2,0.2,2,194,0.05
Eye problems/disorders Injury or trauma resulting in loss of vision|Other serious eye condition,C1510467,trauma qualifier,"trauma qualifier. Used with anatomic headings, animals, and sports for wounds and injuries. Excludes cell damage, for which ""pathology"" is used.",0,0.422,0.0,0.0,0.0,0.0,0.6387,-0.001,0.0005,Eye problems/disorders_Injury or trauma resulting in loss of vision|Other serious eye condition,0.2,0.2,99,306,inf
Eye problems/disorders Injury or trauma resulting in loss of vision|Other serious eye condition,C3263723,Traumatic injury,"Traumatic injury. Damage inflicted on the body as the direct or indirect result of an external force, with or without disruption of structural continuity.",0,0.517,0.0,0.0,0.0,0.0,0.6387,-0.001,0.0005,Eye problems/disorders_Injury or trauma resulting in loss of vision|Other serious eye condition,0.2,0.2,2,56,0.35
Amount of tobacco currently smoked,C1265611,Quantity,Quantity. How much there is of something that you can measure; the total amount or number.,0,0.228,0.0,0.0,0.0,0.0,0.6358,-0.001,0.0,Amount of tobacco currently smoked_20,-0.04,-0.04,2,23,0.09
Amount of tobacco currently smoked,C0040329,Tobacco,Tobacco. Substances and products derived from NICOTIANA TABACUM.,0,0.483,0.0,0.0,0.0,0.0,0.6358,-0.001,0.0,Amount of tobacco currently smoked_20,-0.04,-0.04,2,6,0.0
Amount of tobacco currently smoked,C0086707,Nicotiana,Nicotiana. A plant genus of the family SOLANACEAE. Members contain NICOTINE and other biologically active chemicals; its dried leaves are used for SMOKING.,0,0.446,0.0,0.0,0.0,0.0,0.6358,-0.001,0.0,Amount of tobacco currently smoked_20,-0.04,-0.04,2,126,0.67
Amount of tobacco currently smoked,C0740009,Nicotiana tabacum,Nicotiana tabacum. ,0,0.436,0.0,0.0,0.0,0.0,0.6358,-0.001,0.0,Amount of tobacco currently smoked_20,-0.04,-0.04,2,205,0.95
Redundant prepuce and phimosis/BXO,C0345325,Redundant prepuce,Redundant prepuce. ,0,0.883,0.0,0.0,0.0,0.0,0.635,0.001,0.0,Redundant prepuce and phimosis/BXO,0.01,0.12,2,105,21.0
Time spent outdoors in winter Prefer not to answer,C1709359,Outdoors,Outdoors. Any area outside a building or shelter.,0,0.381,0.0,0.0,0.0,0.0001,0.6316,0.001,0.0,Time spent outdoors in winter_Prefer not to answer,-0.03,-0.03,99,8,inf
Leg pain when standing still or sitting Prefer not to answer,C0023222,Pain in lower limb,Pain in lower limb. A sensation of discomfort emanating from the femur or its supporting structures.,0,0.602,0.0,0.0,0.0,0.0,0.6266,0.001,0.0,Leg pain when standing still or sitting_Prefer not to answer,0.04,0.04,2,0,0.0
Leg pain when standing still or sitting Prefer not to answer,C0231472,Standing position,Standing position. The act of assuming or maintaining an erect upright position.,0,0.306,0.0,0.0,0.0,0.0,0.6266,0.001,0.0,Leg pain when standing still or sitting_Prefer not to answer,0.04,0.04,3,0,0.0
Leg pain when standing still or sitting Prefer not to answer,C0277814,Sitting position,Sitting position. The state or act of one who sits; the posture of one who occupies a seat.,0,0.374,0.0,0.0,0.0,0.0,0.6266,0.001,0.0,Leg pain when standing still or sitting_Prefer not to answer,0.04,0.04,2,108,0.36
Leg pain when standing still or sitting Prefer not to answer,C2584297,Sitting Function,"Sitting Function. Putting the weight of the body, against the ground or a horizontal object such as a chair seat.",0,0.418,0.0,0.0,0.0,0.0,0.6266,0.001,0.0,Leg pain when standing still or sitting_Prefer not to answer,0.04,0.04,2,47,7.83
Abnormal findings on examination of urine,C0205161,Abnormal,"Abnormal. Deviating in any way from the state, position, structure, condition, behavior, or rule which is considered a norm.",0,0.285,0.0,0.0,0.0,0.0003,0.6233,-0.0,0.0,Abnormal findings on examination of urine,0.22,0.22,2,0,0.0
Abnormal findings on examination of urine,C2607943,findings aspects,findings aspects. ,0,0.221,0.0,0.0,0.0,0.0003,0.6233,-0.0,0.0,Abnormal findings on examination of urine,0.22,0.22,99,124,inf
Abnormal findings on examination of urine,C0042036,Urine,"Urine. Liquid by-product of excretion produced in the kidneys, temporarily stored in the bladder until discharge through the URETHRA.",0,0.579,0.0,0.0,0.0,0.0003,0.6233,-0.0,0.0,Abnormal findings on examination of urine,0.22,0.22,2,0,0.0
Abnormal findings on examination of urine,C0042037,In Urine,"In Urine. Used for the presence or analysis of substances in the urine, and also for the examination of, or changes in, the urine in disease.",0,0.565,0.0,0.0,0.0,0.0003,0.6233,-0.0,0.0,Abnormal findings on examination of urine,0.22,0.22,99,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0087086,Thrombus,Thrombus. ,0,0.335,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0302148,Blood Clot,"Blood Clot. An aggregation of blood factors, primarily platelets and fibrin with entrapment of cellular elements, frequently causing vascular obstruction at the point of its formation.",0,0.341,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,376,1.47
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0149871,Deep Vein Thrombosis,"Deep Vein Thrombosis. A blood clot in a deep vein, predominantly in the lower extremity, but may include the pelvis or upper extremity.",0,0.474,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,148,0.12
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0151950,Deep thrombophlebitis,Deep thrombophlebitis. ,0,0.31,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,0,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0006277,Bronchitis,"Bronchitis. Inflammation of the large airways in the lung including any part of the BRONCHI, from the PRIMARY BRONCHI to the TERTIARY BRONCHI.",0,0.238,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,217,0.72
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0034067,Pulmonary Emphysema,Pulmonary Emphysema. Enlargement of air spaces distal to the TERMINAL BRONCHIOLES where gas-exchange normally takes place. This is usually due to destruction of the alveolar wall. Pulmonary emphysema can be classified by the location and distribution of the lesions.,0,0.172,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,82,0.29
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0004096,Asthma,"Asthma. A form of bronchial disorder with three distinct components: airway hyper-responsiveness (RESPIRATORY HYPERSENSITIVITY), airway INFLAMMATION, and intermittent AIRWAY OBSTRUCTION. It is characterized by spasmodic contraction of airway smooth muscle, WHEEZING, and dyspnea (DYSPNEA, PAROXYSMAL).",0,0.167,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,11,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0013595,Eczema,"Eczema. A pruritic papulovesicular dermatitis occurring as a reaction to many endogenous and exogenous agents (Dorland, 27th ed).",0,0.35,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,9,0.01
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0002111,Allergy Specialty,Allergy Specialty. ,0,0.327,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,99,9,inf
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C0020517,Hypersensitivity,"Hypersensitivity. Altered reactivity to an antigen, which can result in pathologic reactions upon subsequent exposure to that particular antigen.",0,0.246,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,9,0.0
"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",C2607914,Allergic rhinitis (disorder),"Allergic rhinitis (disorder). Inflammation of the nasal mucous membranes caused by an IgE-mediated response to external allergens. The inflammation may also involve the mucous membranes of the sinuses, eyes, middle ear, and pharynx. Symptoms include sneezing, nasal congestion, rhinorrhea, and itching. It may lead to fatigue, drowsiness, and malaise thus causing impairment of the quality of life.",0,0.202,0.0,0.0,0.0,0.0,0.6231,0.001,0.0003,"Blood clot, DVT, bronchitis, emphysema, asthma, rhinitis, eczema, allergy diagnosed by doctor_Blood clot in the leg (DVT)|Hayfever, allergic rhinitis or eczema",0.01,0.01,2,269,134.5
M48.06 - Spinal stenosis (Lumbar region),C0037944,Spinal Stenosis,Spinal Stenosis. Narrowing of the spinal canal.,0,0.511,0.0,0.0,0.0,0.0005,0.6107,0.002,0.0,M48.06 - Spinal stenosis (Lumbar region),0.06,0.06,2,305,0.94
M48.06 - Spinal stenosis (Lumbar region),C1861329,Spinal canal stenosis,Spinal canal stenosis. An abnormal narrowing of the spinal canal. [HPO:probinson],0,0.521,0.0,0.0,0.0,0.0005,0.6107,0.002,0.0,M48.06 - Spinal stenosis (Lumbar region),0.06,0.06,2,19,3.8
