feature_name,cui,cui_nomenclature,cui_def,KG_Hits,sim_score,feature_level_min_kg_hits,feature_level_sum_kg_hits,feature_level_avg_kg_hits,feature_importance,p_val,corr,MutualInfoTarget,raw_name,sim_score_target_feat,sim_score_target_cui,shortest_path_length,simple_path_length,norm_path_length
Ever addicted to illicit or recreational drugs infrequent,C0332266,Illicit,Illicit. ,0,0.34,0.0,0.0,0.0,0.0,0.456,-0.006,0.0,Ever addicted to illicit or recreational drugs_infrequent_,0.0,0.0,99,66,inf
Ever addicted to illicit or recreational drugs infrequent,C0242508,Recreational Drugs,Recreational Drugs. A drug used for personal enjoyment rather than for medicinal purposes.,0,0.435,0.0,0.0,0.0,0.0,0.456,-0.006,0.0,Ever addicted to illicit or recreational drugs_infrequent_,0.0,0.0,2,35,0.64
Irritable Bowel Syndrome,C0022104,Irritable Bowel Syndrome,Irritable Bowel Syndrome. Gastrointestinal symptoms characterized by chronic abdominal pain and altered bowel habits in the absence of any organic cause.,0,0.896,0.0,0.0,0.0,0.0011,0.4353,-0.006,0.0009,Irritable Bowel Syndrome,0.14,0.14,2,2,0.0
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed infrequent",C0149871,Deep Vein Thrombosis,"Deep Vein Thrombosis. A blood clot in a deep vein, predominantly in the lower extremity, but may include the pelvis or upper extremity.",0,0.606,0.0,0.0,0.0,0.0003,0.4298,0.006,0.0008,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_infrequent_",0.03,0.03,2,43,0.04
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed infrequent",C0151950,Deep thrombophlebitis,Deep thrombophlebitis. ,0,0.391,0.0,0.0,0.0,0.0003,0.4298,0.006,0.0008,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_infrequent_",0.03,0.03,2,557,19.89
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed infrequent",C0087086,Thrombus,Thrombus. ,0,0.417,0.0,0.0,0.0,0.0003,0.4298,0.006,0.0008,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_infrequent_",0.03,0.03,2,14,0.01
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed infrequent",C0302148,Blood Clot,"Blood Clot. An aggregation of blood factors, primarily platelets and fibrin with entrapment of cellular elements, frequently causing vascular obstruction at the point of its formation.",0,0.463,0.0,0.0,0.0,0.0003,0.4298,0.006,0.0008,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_infrequent_",0.03,0.03,2,2,0.01
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed infrequent",C0023216,Lower Extremity,"Lower Extremity. The region of the lower limb in animals, extending from the gluteal region to the FOOT, and including the BUTTOCKS; HIP; and LEG.",0,0.238,0.0,0.0,0.0,0.0003,0.4298,0.006,0.0008,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_infrequent_",0.03,0.03,2,112,0.05
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed infrequent",C1140621,Leg,Leg. The inferior part of the lower extremity between the KNEE and the ANKLE.,0,0.287,0.0,0.0,0.0,0.0003,0.4298,0.006,0.0008,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_infrequent_",0.03,0.03,2,476,0.35
(CD) crohn's disease genetic risk,C1517512,Genetic Risk,Genetic Risk. Risk of developing a disease based on a patient's heredity,0,0.633,0.0,0.0,0.0,0.0039,0.425,-0.004,0.0001,(CD) crohn's disease genetic risk,0.21,0.24,2,154,38.5
Z90.7 - Acquired absence of genital organ (s),C0332197,Absent,Absent. Not existing in a specified place at a specified time.,0,0.188,0.0,0.0,0.0,0.0001,0.4178,-0.004,0.0,Z90.7 - Acquired absence of genital organ(s),-0.0,-0.0,2,91,45.5
Z90.7 - Acquired absence of genital organ (s),C1689985,Absence (morphologic abnormality),Absence (morphologic abnormality). ,0,0.377,0.0,0.0,0.0,0.0001,0.4178,-0.004,0.0,Z90.7 - Acquired absence of genital organ(s),-0.0,-0.0,99,191,inf
Z90.7 - Acquired absence of genital organ (s),C0017420,Genitalia,Genitalia. The external and internal organs involved in the functions of REPRODUCTION.,0,0.523,0.0,0.0,0.0,0.0001,0.4178,-0.004,0.0,Z90.7 - Acquired absence of genital organ(s),-0.0,-0.0,2,1197,1.95
Z90.7 - Acquired absence of genital organ (s),C0559522,Genital system,"Genital system. The group of organs and glands involved with having a child. In women, these are the uterus (womb), the fallopian tubes, the ovaries, and the vagina (birth canal). The reproductive system in men includes the testes, the prostate, and the penis.",0,0.501,0.0,0.0,0.0,0.0001,0.4178,-0.004,0.0,Z90.7 - Acquired absence of genital organ(s),-0.0,-0.0,2,52,0.49
Surgery on leg arteries (other than for varicose veins) infrequent,C0038894,Surgery specialty,Surgery specialty. The branch of medical science that treats disease or injury by operative procedures.,0,0.285,0.0,0.0,0.0,0.0,0.4142,-0.007,0.0001,Surgery on leg arteries (other than for varicose veins)_infrequent_,-0.02,-0.02,99,18,inf
Surgery on leg arteries (other than for varicose veins) infrequent,C0038895,Surgical aspects,"Surgical aspects. Used for operative procedures on organs, regions, or tissues in the treatment of diseases, including tissue section by lasers. It excludes transplantation, for which ""transplantation"" is used.",0,0.214,0.0,0.0,0.0,0.0,0.4142,-0.007,0.0001,Surgery on leg arteries (other than for varicose veins)_infrequent_,-0.02,-0.02,99,13,inf
Surgery on leg arteries (other than for varicose veins) infrequent,C0042345,Varicosity,Varicosity. Enlarged and tortuous VEINS.,0,0.359,0.0,0.0,0.0,0.0,0.4142,-0.007,0.0001,Surgery on leg arteries (other than for varicose veins)_infrequent_,-0.02,-0.02,2,0,0.0
Shortness of breath,C0013404,Dyspnea,Dyspnea. Difficult or labored breathing.,0,0.865,0.0,0.0,0.0,0.0004,0.4015,0.001,0.0,Shortness of breath,-0.08,-0.08,2,0,0.0
Shortness of breath,C4054349,No Shortness of Breath,No Shortness of Breath. A response indicating that an individual has or had no shortness of breath.,0,0.563,0.0,0.0,0.0,0.0004,0.4015,0.001,0.0,Shortness of breath,-0.08,-0.08,99,11,inf
Probable recurrent major depression (moderate),,,,0,1.0,0.0,0.0,0.0,0.0,0.8607,0.001,0.0008,Probable recurrent major depression (moderate)_Yes,0.05,0.05,2,483,1.67
Ever had refractive laser eye surgery Both eyes,,,,0,1.0,0.0,0.0,0.0,0.0,0.5977,-0.004,0.0,Ever had refractive laser eye surgery_Both eyes,-0.0,-0.0,2,483,1.67
Oily fish intake 5-6 times a week,,,,0,1.0,0.0,0.0,0.0,0.0,0.7825,-0.002,0.0,Oily fish intake_5-6 times a week,0.01,0.13,2,483,1.67
Fractured/broken bones in last 5 years,,,,0,1.0,0.0,0.0,0.0,0.0,0.6725,0.003,0.0,Fractured/broken bones in last 5 years_Yes,-0.12,-0.12,2,483,1.67
Meat substitutes - vegetarian,,,,0,1.0,0.0,0.0,0.0,0.0118,0.514,0.021,0.0,Meat substitutes - vegetarian,0.01,0.16,2,483,1.67
Z90.4 - Acquired absence of other parts of digestive tract,,,,0,1.0,0.0,0.0,0.0,0.0029,0.9289,-0.005,0.0,Z90.4 - Acquired absence of other parts of digestive tract,0.22,0.22,2,483,1.67
Abnormal results of function study of liver,,,,0,1.0,0.0,0.0,0.0,0.0003,0.5258,-0.003,0.0002,Abnormal results of function study of liver,0.08,0.08,2,483,1.67
Frequency of depressed mood in last 2 weeks Nearly every day,,,,0,1.0,0.0,0.0,0.0,0.0001,0.5392,0.005,0.0,Frequency of depressed mood in last 2 weeks_Nearly every day,0.02,0.09,2,483,1.67
Concentration of Small VLDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0002,0.853,-0.003,0.0,Concentration of Small VLDL Particles,-0.07,-0.07,2,483,1.67
Age asthma diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0,0.9301,0.001,0.0,Age asthma diagnosed_10,0.03,0.03,2,483,1.67
Apolipoprotein A Blood biochemistry,,,,0,1.0,0.0,0.0,0.0,0.025,0.5656,-0.0,0.0003,Apolipoprotein A Blood biochemistry,-0.07,-0.07,2,483,1.67
Weight change compared with 1 year ago No - weigh about the same,,,,0,1.0,0.0,0.0,0.0,0.0046,0.6073,-0.004,0.0,Weight change compared with 1 year ago_No - weigh about the same,0.03,0.09,2,483,1.67
Concentration of IDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0057,0.5044,-0.007,0.0,Concentration of IDL Particles,0.04,0.04,2,483,1.67
HSV-2 seropositivity for Herpes Simplex virus-2 False,,,,0,1.0,0.0,0.0,0.0,0.0,0.4895,-0.006,0.0,HSV-2 seropositivity for Herpes Simplex virus-2_False,0.12,0.16,2,483,1.67
Ever had bowel cancer screening,,,,0,1.0,0.0,0.0,0.0,0.0001,0.7779,-0.002,0.0,Ever had bowel cancer screening_None,0.27,0.27,2,483,1.67
Weight change compared with 1 year ago,,,,0,1.0,0.0,0.0,0.0,0.0,0.7779,-0.002,0.0,Weight change compared with 1 year ago_None,0.03,0.09,2,483,1.67
Ever addicted to a behaviour or miscellanous infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.6374,-0.004,0.0,Ever addicted to a behaviour or miscellanous_infrequent_,-0.01,0.02,2,483,1.67
Z90.7 - Acquired absence of genital organ (s),,,,0,1.0,0.0,0.0,0.0,0.0001,0.4178,-0.004,0.0,Z90.7 - Acquired absence of genital organ(s),-0.0,-0.0,2,483,1.67
Ever had bowel cancer screening infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.4911,-0.006,0.0,Ever had bowel cancer screening_infrequent_,0.31,0.31,2,483,1.67
Z03.8 - Observation for other suspected diseases and conditions,,,,0,1.0,0.0,0.0,0.0,0.0002,0.4937,0.01,0.0009,Z03.8 - Observation for other suspected diseases and conditions,-0.04,-0.04,2,483,1.67
Total protein aliquot Manual,,,,0,1.0,0.0,0.0,0.0,0.0,0.8378,0.002,0.0,Total protein aliquot_Manual,0.02,0.02,2,483,1.67
Ever addicted to illicit or recreational drugs infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.456,-0.006,0.0,Ever addicted to illicit or recreational drugs_infrequent_,0.0,0.0,2,483,1.67
Ever had refractive laser eye surgery infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.8997,0.001,0.0,Ever had refractive laser eye surgery_infrequent_,0.04,0.04,2,483,1.67
Cholesterol in IDL,,,,0,1.0,0.0,0.0,0.0,0.0043,0.5639,-0.0,0.0002,Cholesterol in IDL,-0.05,-0.05,2,483,1.67
Frequency of depressed mood in last 2 weeks More than half the days,,,,0,1.0,0.0,0.0,0.0,0.0002,0.8776,-0.001,0.0,Frequency of depressed mood in last 2 weeks_More than half the days,0.01,0.07,2,483,1.67
Surgery on leg arteries (other than for varicose veins) infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.4142,-0.007,0.0001,Surgery on leg arteries (other than for varicose veins)_infrequent_,-0.02,-0.02,2,483,1.67
Nervous feelings infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.8751,0.001,0.0,Nervous feelings_infrequent_,-0.0,-0.0,2,483,1.67
(PSA) Time since last prostate specific antigen test Less than a year ago,,,,0,1.0,0.0,0.0,0.0,0.0,0.7383,-0.003,0.0,(PSA) Time since last prostate specific antigen test_Less than a year ago,0.08,0.08,2,483,1.67
General pain for 3+ months,,,,0,1.0,0.0,0.0,0.0,0.0,0.6739,0.003,0.0,General pain for 3+ months_No,0.04,0.04,2,483,1.67
Age other serious eye condition diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0008,0.5055,-0.005,0.0,Age other serious eye condition diagnosed_None,-0.03,-0.03,2,483,1.67
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed",,,,0,1.0,0.0,0.0,0.0,0.0,0.942,-0.001,0.0,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_60",-0.06,-0.06,2,483,1.67
Ever had refractive laser eye surgery,,,,0,1.0,0.0,0.0,0.0,0.0003,0.4054,0.007,0.0002,Ever had refractive laser eye surgery_No,0.01,0.01,2,483,1.67
Ever had surgery for glaucoma or high eye pressure,,,,0,1.0,0.0,0.0,0.0,0.0,0.7184,0.003,0.0,Ever had surgery for glaucoma or high eye pressure_No,0.05,0.05,2,483,1.67
Age angina diagnosed,,,,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Age angina diagnosed_48,0.12,0.12,2,483,1.67
Illnesses of adopted father 0 infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.8288,-0.002,0.0,Illnesses of adopted father_0_infrequent_,0.06,0.06,2,483,1.67
Concentration of Small HDL Particles,,,,0,1.0,0.0,0.0,0.0,0.0024,0.8903,-0.0,0.0,Concentration of Small HDL Particles,-0.04,-0.04,2,483,1.67
Z92.1 - Personal history of long-term (current) use of anticoagulants,,,,0,1.0,0.0,0.0,0.0,0.0008,0.643,0.004,0.0003,Z92.1 - Personal history of long-term (current) use of anticoagulants,0.09,0.11,2,483,1.67
Miserableness,,,,0,1.0,0.0,0.0,0.0,0.0006,0.7779,-0.002,0.0005,Miserableness_None,-0.06,-0.06,2,483,1.67
Alcohol intake frequency. infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.7388,0.003,0.0,Alcohol intake frequency._infrequent_,0.04,0.04,2,483,1.67
Suffer from 'nerves' Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.6531,-0.004,0.0,Suffer from 'nerves'_Prefer not to answer,0.08,0.08,2,483,1.67
Cholesterol in Very Small VLDL,,,,0,1.0,0.0,0.0,0.0,0.0027,0.7397,0.0,0.0,Cholesterol in Very Small VLDL,-0.11,-0.11,2,483,1.67
Illnesses of adopted father 1 infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.8583,0.001,0.0,Illnesses of adopted father_1_infrequent_,0.12,0.12,2,483,1.67
Z80.0 - Family history of malignant neoplasm of digestive organs,,,,0,1.0,0.0,0.0,0.0,0.001,0.577,0.002,0.0008,Z80.0 - Family history of malignant neoplasm of digestive organs,0.43,0.49,2,483,1.67
Age asthma diagnosed infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.466,-0.006,0.0,Age asthma diagnosed_infrequent_,0.06,0.06,2,483,1.67
Stiffness method infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.8869,-0.001,0.0005,Stiffness method_infrequent_,-0.05,0.13,2,483,1.67
Nonspecific chest pain,,,,0,1.0,0.0,0.0,0.0,0.0016,0.9841,-0.005,0.0001,Nonspecific chest pain,0.18,0.19,2,483,1.67
Mood swings Prefer not to answer,,,,0,1.0,0.0,0.0,0.0,0.0,0.6264,0.004,0.0,Mood swings_Prefer not to answer,-0.01,-0.01,2,483,1.67
Illnesses of adopted father 0 Chronic bronchitis/emphysema,,,,0,1.0,0.0,0.0,0.0,0.0,0.6829,0.003,0.0,Illnesses of adopted father_0_Chronic bronchitis/emphysema,0.07,0.07,2,483,1.67
Suffer from 'nerves',,,,0,1.0,0.0,0.0,0.0,0.0005,0.7269,-0.003,0.0,Suffer from 'nerves'_Do not know,0.0,0.0,2,483,1.67
Other symptoms/disorders or the urinary system,,,,0,1.0,0.0,0.0,0.0,0.0005,0.8508,-0.004,0.0,Other symptoms/disorders or the urinary system,-0.09,-0.09,2,483,1.67
Oily fish intake Once a week,,,,0,1.0,0.0,0.0,0.0,0.0016,0.6442,-0.004,0.0,Oily fish intake_Once a week,0.0,0.11,2,483,1.67
"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed infrequent",,,,0,1.0,0.0,0.0,0.0,0.0003,0.4298,0.006,0.0008,"(DVT, blood clot in leg) Age deep-vein thrombosis diagnosed_infrequent_",0.03,0.03,2,483,1.67
Age other serious eye condition diagnosed infrequent,,,,0,1.0,0.0,0.0,0.0,0.0,0.5055,0.005,0.0,Age other serious eye condition diagnosed_infrequent_,-0.0,-0.0,2,483,1.67
